review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"9a75c72b922c3e2d","9a75c72b922c3e2d6baea040efd898a931609e435d8f9d178676d7a0d190a950","DISC-G2-A1-IT-L0002","g2/a1/it|klein|idx:6|lv, study.translation, study.explanation, study.examples, study.tip|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","klein|idx:6","lv, study.translation, study.explanation, study.examples, study.tip","mazs","klein","","{""lv"":""Mazes"",""study.translation"":""Mazes"",""study.explanation"":""[\""Idea principale: dimensioni ridotte o portata.\"",\""Piccolo galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""La stanza è piccola.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Istaba ir maza.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Bērns vēl ir mazs.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Ne prendo solo un po'.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Il bambino è piccolo.\""}]"",""study.tip"":""[\""klein = piccolo\"",\""Usa klein quando il contesto corrisponde a questo significato.\""]""}","{""lv"":""Mazes"",""study.translation"":""Mazes"",""study.explanation"":""[\""Idea principale: dimensioni ridotte o portata.\"",\""Piccolo galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""La stanza è piccola.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Istaba ir maza.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Bērns vēl ir mazs.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Ne prendo solo un po'.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Il bambino è piccolo.\""}]"",""study.tip"":""[\""klein = piccolo\"",\""Usa klein quando il contesto corrisponde a questo significato.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"dd8d2be438024b45","dd8d2be438024b45c73b2f9ea643518efe0317d7ba8faca412b97b0845d6c05a","DISC-G2-A1-IT-L0004","g2/a1/it|Seite|idx:544|study|TARGET_LANGUAGE_MIXED|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Seite|idx:544","study","lappuse • puse","Seite","","{""study.translation"":""Lappuse • Puse"",""study.explanation"":""[\""Galvenā doma: die Seite var nozīmēt grāmatas/dokumenta lappusi vai kādas pusi/malu.\"",\""Grāmatā, žurnālā vai tīmekųa vietnē the page = lappuse (pagina 5 = 5. lappuse).\"",\""Telpiskā nozīmē il lato = puse (a sinistra = kreisajā pusē).\"",\""Pārnestā nozīmē die Seite var nozīmēt arī pusi konfliktā vai domās (auf myer Seite = manā pusē).\"",\""Konteksten (grāmata/lasīšana vai novietojums/attiecības) parada pareizo nozīmi.\"",\""Daudzskaitlī abām nozīmēm: le pagine.\""]"",""study.examples"":""[{\""de\"":\""Schlagt die Seite zwanzig auf.\"",\""lv\"":\""Atverite divdesmito lappusi.\""},{\""de\"":\""Auf der linken Seite ist ein Park.\"",\""lv\"":\""Kreisajā pusē ir parchi.\""},{\""de\"":\""Die Webseite lädt langsam.\"",\""lv\"":\""Tīmekųa lappuse ielādējas lēni.\""},{\""de\"":\""Er steht auf meiner Seite.\"",\""lv\"":\""Viņš ir manā pusē.\""},{\""de\"":\""Das Buch hat 200 Seiten.\"",\""lv\"":\""Grammatai ir 200 lappuse.\""},{\""de\"":\""Auf der anderen Seite der Straße.\"",\""lv\"":\""Otrā ielas pusē.\""}]"",""study.tip"":""[\""Se si parla di un libro o di lettura → pagina. Se si parla di posizione, direzione o relazioni → lato.\"",\""Pagina X in un libro è sempre pagina, non lato.\""]"",""study.important"":""[\""die Seite = pagina O lato — il contesto distingue.\"",\""Daudzskaitlī abām nozīmēm: le pagine.\""]""}","{""study.translation"":""Lappuse • Puse"",""study.explanation"":""[\""Galvenā doma: die Seite var nozīmēt grāmatas/dokumenta lappusi vai kādas pusi/malu.\"",\""Grāmatā, žurnālā vai tīmekųa vietnē the page = lappuse (pagina 5 = 5. lappuse).\"",\""Telpiskā nozīmē il lato = puse (a sinistra = kreisajā pusē).\"",\""Pārnestā nozīmē die Seite var nozīmēt arī pusi konfliktā vai domās (auf myer Seite = manā pusē).\"",\""Konteksten (grāmata/lasīšana vai novietojums/attiecības) parada pareizo nozīmi.\"",\""Daudzskaitlī abām nozīmēm: le pagine.\""]"",""study.examples"":""[{\""de\"":\""Schlagt die Seite zwanzig auf.\"",\""lv\"":\""Atverite divdesmito lappusi.\""},{\""de\"":\""Auf der linken Seite ist ein Park.\"",\""lv\"":\""Kreisajā pusē ir parchi.\""},{\""de\"":\""Die Webseite lädt langsam.\"",\""lv\"":\""Tīmekųa lappuse ielādējas lēni.\""},{\""de\"":\""Er steht auf meiner Seite.\"",\""lv\"":\""Viņš ir manā pusē.\""},{\""de\"":\""Das Buch hat 200 Seiten.\"",\""lv\"":\""Grammatai ir 200 lappuse.\""},{\""de\"":\""Auf der anderen Seite der Straße.\"",\""lv\"":\""Otrā ielas pusē.\""}]"",""study.tip"":""[\""Se si parla di un libro o di lettura → pagina. Se si parla di posizione, direzione o relazioni → lato.\"",\""Pagina X in un libro è sempre pagina, non lato.\""]"",""study.important"":""[\""die Seite = pagina O lato — il contesto distingue.\"",\""Daudzskaitlī abām nozīmēm: le pagine.\""]""}","PASS","","TARGET_LANGUAGE_MIXED","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"dda3cf3ce7a7b131","dda3cf3ce7a7b1317da7c871c9b00af04bb82413262fe855d69f7e9899d6b9d3","DISC-G2-A1-IT-L0002","g2/a1/it|dass|idx:130|study.examples.lv; study.comparison; study.important|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","dass|idx:130","study.examples.lv; study.comparison; study.important","ka","dass","","{""study.examples.lv"":null,""study.comparison"":""[{\""word\"":\""dass\"",\""meaning\"":\""KA\"",\""example\"":\""Ich weiß, dass er kommt. – È vero, ka viņš nāks.\""},{\""word\"":\""weil\"",\""meaning\"":\""Jo • Tāpēc ka\"",\""example\"":\""Ich bleibe zu Hause, weil es regnet. – È palieku mājās, jo list.\""},{\""word\"":\""damit\"",\""meaning\"":\""Laï\"",\""example\"":\""Ich lerne Deutsch, damit ich in Deutschland arbeiten kann. – Sto imparando il tedesco per poter lavorare in Germania.\""},{\""word\"":\""ob\"",\""meaning\"":\""Ou\"",\""example\"":\""Ich weiß nicht, ob er kommt. – È nezinu, vai viņš nāks.\""}]"",""study.important"":""[\""dass significa \\\""che\\\"" e introduce una proposizione subordinata.\"",\""Non confondere con das, che può essere un articolo o \\\""quello\\\"".\""]""}","{""study.examples.lv"":null,""study.comparison"":""[{\""word\"":\""dass\"",\""meaning\"":\""KA\"",\""example\"":\""Ich weiß, dass er kommt. – È vero, ka viņš nāks.\""},{\""word\"":\""weil\"",\""meaning\"":\""Jo • Tāpēc ka\"",\""example\"":\""Ich bleibe zu Hause, weil es regnet. – È palieku mājās, jo list.\""},{\""word\"":\""damit\"",\""meaning\"":\""Laï\"",\""example\"":\""Ich lerne Deutsch, damit ich in Deutschland arbeiten kann. – Sto imparando il tedesco per poter lavorare in Germania.\""},{\""word\"":\""ob\"",\""meaning\"":\""Ou\"",\""example\"":\""Ich weiß nicht, ob er kommt. – È nezinu, vai viņš nāks.\""}]"",""study.important"":""[\""dass significa \\\""che\\\"" e introduce una proposizione subordinata.\"",\""Non confondere con das, che può essere un articolo o \\\""quello\\\"".\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","",""
"ddd505796861438c","ddd505796861438c797dd715596546c34a9bacb1ee04ca46f476e93671f35e69","DISC-G2-A1-IT-L0001","g2/a1/it|bitte|idx:93|lv; study.translation; study.explanation; study.examples|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","bitte|idx:93","lv; study.translation; study.explanation; study.examples","lūdzu","bitte","","{""lv"":""Per favore"",""study.translation"":""Per favore"",""study.explanation"":""[\""Galvenā doma: Pieklājības vārds ar mazo burtu. Lieto, lai butu piklājīgi — lūdzu.\"",\""Bitta galvenokārt nozīmē: piklājība.\"",\""Biezi raksturo: piklājības vārds.\""]"",""study.examples"":""[{\""de\"":\""Eine Tasse Kaffee, bitte.\"",\""lv\"":\""Allora?\""},{\""de\"":\""Komm bitte herein.\"",\""lv\"":\""Ludzu!\""},{\""de\"":\""Bitte schön!\"",\""lv\"":\""Vienu tasi kafijas, lūdzu.\""},{\""de\"":\""Kann ich bitte fragen?\"",\""lv\"":\""Vai es drīkstu lūdzu jautāt?\""},{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Ho una preghiera.\""},{\""de\"":\""Die Bitte ist wichtig.\"",\""lv\"":\""Lūgums ir svarigs.\""}]""}","{""lv"":""Per favore"",""study.translation"":""Per favore"",""study.explanation"":""[\""Galvenā doma: Pieklājības vārds ar mazo burtu. Lieto, lai butu piklājīgi — lūdzu.\"",\""Bitta galvenokārt nozīmē: piklājība.\"",\""Biezi raksturo: piklājības vārds.\""]"",""study.examples"":""[{\""de\"":\""Eine Tasse Kaffee, bitte.\"",\""lv\"":\""Allora?\""},{\""de\"":\""Komm bitte herein.\"",\""lv\"":\""Ludzu!\""},{\""de\"":\""Bitte schön!\"",\""lv\"":\""Vienu tasi kafijas, lūdzu.\""},{\""de\"":\""Kann ich bitte fragen?\"",\""lv\"":\""Vai es drīkstu lūdzu jautāt?\""},{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Ho una preghiera.\""},{\""de\"":\""Die Bitte ist wichtig.\"",\""lv\"":\""Lūgums ir svarigs.\""}]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"df42e3097579dc37","df42e3097579dc377d32750af7c694984fcd2f4b8ea036eb6d781cecf2b2240e","DISC-G2-A1-IT-L0005","g2/a1/it|Finger|idx:188|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Finger|idx:188","lv","pirksts","Finger","","Dito.","Dito.","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"e0671456e01d0c75","e0671456e01d0c753c69f35d2e14d67c8dbd0fc512237e8fe75d44cb352ff329","DISC-G2-A1-IT-L0011","g2/a1/it|Luft|idx:384|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Luft|idx:384","lv","gaiss","Luft","","Aria","Aria","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"e08d2d60e1ec364e","e08d2d60e1ec364e209ee367d2de94177b4ac8c691d238be72468dbfe9b4f017","DISC-G2-A1-IT-L0008","g2/a1/it|Flugzeug|idx:193|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Flugzeug|idx:193","lv","lidmašīna","Flugzeug","","- È un aeroplano.","- È un aeroplano.","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"e0e091d06d3d95a5","e0e091d06d3d95a56f5aaca857a43746aeb8160eaab6619b3cc83b339e084cdb","DISC-G2-A1-IT-L0005","g2/a1/it|gut|idx:259|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","gut|idx:259","lv","labs","gut","","- Bene.","- Bene.","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"e9a8cd45e67f286e","e9a8cd45e67f286ed8c943bd043dca16f718e871be96583c03c9f0e73f29cf9c","DISC-G2-A1-IT-L0005","g2/a1/it|passen|idx:471|study|LANGUAGE_MIXING|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","passen|idx:471","study","derēt • piestāvēt","passen","","{""study.translation"":""Deret • Piestavet"",""study.explanation"":""[\""Galvenā doma: pas nozīmē deret, piestāvēt vai būt piemērotam.\"",\""Per apēērbu non bieži nozīmē derēt pēc izmēra.\"",\""Per krāsām vai stilu non nozīmē piestāvēt.\"",\""Hai fraze ir Das passé. = Borsa der.\""]"",""study.examples"":""[{\""de\"":\""Die Jacke passt mir.\"",\""lv\"":\""Jaka man der.\""},{\""de\"":\""Das Kleid passt gut.\"",\""lv\"":\""Kleita labi der.\""},{\""de\"":\""Die Farbe passt zu dir.\"",\""lv\"":\""Šī krāsa tev piestāv.\""},{\""de\"":\""Das passt.\"",\""lv\"":\""Borsa der.\""}]"",""study.comparison"":""[{\""word\"":\""passen\"",\""meaning\"":\""Deret / piestāvēt\"",\""example\"":\""La giacca mi sta bene.\""},{\""word\"":\""stehen\"",\""meaning\"":\""Piestāvēt / stāvēt\"",\""example\"":\""Il rosso ti sta bene.\""},{\""word\"":\""geeignet sein\"",\""meaning\"":\""Ma piemērotam\"",\""example\"":\""Questo è adatto.\""},{\""word\"":\""funktionieren\"",\""meaning\"":\""Darboties\"",\""example\"":\""Questo funziona.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Das passt. = Tas der.\""}"",""study.important"":""[\""passen non riguarda solo l'abbigliamento.\"",\""Può anche significare che l'ora, il piano o la soluzione vanno bene.\""]""}","{""study.translation"":""Deret • Piestavet"",""study.explanation"":""[\""Galvenā doma: pas nozīmē deret, piestāvēt vai būt piemērotam.\"",\""Per apēērbu non bieži nozīmē derēt pēc izmēra.\"",\""Per krāsām vai stilu non nozīmē piestāvēt.\"",\""Hai fraze ir Das passé. = Borsa der.\""]"",""study.examples"":""[{\""de\"":\""Die Jacke passt mir.\"",\""lv\"":\""Jaka man der.\""},{\""de\"":\""Das Kleid passt gut.\"",\""lv\"":\""Kleita labi der.\""},{\""de\"":\""Die Farbe passt zu dir.\"",\""lv\"":\""Šī krāsa tev piestāv.\""},{\""de\"":\""Das passt.\"",\""lv\"":\""Borsa der.\""}]"",""study.comparison"":""[{\""word\"":\""passen\"",\""meaning\"":\""Deret / piestāvēt\"",\""example\"":\""La giacca mi sta bene.\""},{\""word\"":\""stehen\"",\""meaning\"":\""Piestāvēt / stāvēt\"",\""example\"":\""Il rosso ti sta bene.\""},{\""word\"":\""geeignet sein\"",\""meaning\"":\""Ma piemērotam\"",\""example\"":\""Questo è adatto.\""},{\""word\"":\""funktionieren\"",\""meaning\"":\""Darboties\"",\""example\"":\""Questo funziona.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Das passt. = Tas der.\""}"",""study.important"":""[\""passen non riguarda solo l'abbigliamento.\"",\""Può anche significare che l'ora, il piano o la soluzione vanno bene.\""]""}","PASS","","LANGUAGE_MIXING","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"ef1928876b5b2182","ef1928876b5b21823b89f76d02c87287718faf1c0daa7a17bd4eac092d9949cc","DISC-G2-A1-IT-L0004","g2/a1/it|Kind|idx:314|lv|TARGET_LANGUAGE_LEAK|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Kind|idx:314","lv","bērns","Kind","","- Un bambino.","- Un bambino.","PASS","","TARGET_LANGUAGE_LEAK","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"f012c1ea66ee3950","f012c1ea66ee39506fd7a46e15ce144bda458d90e7a7ca15d168cecdbfeb8c68","DISC-G2-A1-IT-L0004","g2/a1/it|unter|idx:615|study|TARGET_LANGUAGE_CONTAMINATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","unter|idx:615","study","zem","unter","","{""study.translation"":""Zem"",""study.explanation"":""[\""Idea principale: unter significa \\\""sotto\\\"" o \\\""tra\\\"", a seconda del contesto.\"",\""Sì, puoi farlo in sicurezza, lascia perdere, lascia perdere.\"",\""Sì, sei nel posto giusto, ma non sei pronto per iniziare.\"",\""C'è molto da divertirsi e potrete vedere tutto ad agosto.\""]"",""study.examples"":""[{\""de\"":\""Die Tasche ist unter dem Tisch.\"",\""lv\"":\""Soma ir zem galda.\""},{\""de\"":\""Die Katze liegt unter dem Stuhl.\"",\""lv\"":\""Kayseri guųzem krēsla.\""},{\""de\"":\""Unter Freunden sagt man das so.\"",\""lv\"":\""Draugu starpā tā saka.\""},{\""de\"":\""Die Lampe hängt über dem Tisch.\"",\""lv\"":\""Lampa karājas virs galda.\""}]"",""study.comparison"":""[{\""word\"":\""unter\"",\""meaning\"":\""Zem/Starp\"",\""example\"":\""Die Tasche ist unter dem Tisch.\""},{\""word\"":\""über\"",\""meaning\"":\""Virs/par\"",\""example\"":\""Die Lampe hängt über dem Tisch.\""},{\""word\"":\""zwischen\"",\""meaning\"":\""Starp divām latenām\"",\""example\"":\""Zwischen den Häusern.\""},{\""word\"":\""auf\"",\""meaning\"":\""Uz virsmas\"",\""example\"":\""Auf dem Tisch.\""}]"",""study.tip"":""{\""text\"":\""Atceries: zem galda → unter dem Tisch.\""}"",""study.important"":""[\""unter può anche significare \\\""tra\\\"", soprattutto con persone o gruppi.\"",\""unter e über sono spesso contrari nel significato di luogo.\""]""}","{""study.translation"":""Zem"",""study.explanation"":""[\""Idea principale: unter significa \\\""sotto\\\"" o \\\""tra\\\"", a seconda del contesto.\"",\""Sì, puoi farlo in sicurezza, lascia perdere, lascia perdere.\"",\""Sì, sei nel posto giusto, ma non sei pronto per iniziare.\"",\""C'è molto da divertirsi e potrete vedere tutto ad agosto.\""]"",""study.examples"":""[{\""de\"":\""Die Tasche ist unter dem Tisch.\"",\""lv\"":\""Soma ir zem galda.\""},{\""de\"":\""Die Katze liegt unter dem Stuhl.\"",\""lv\"":\""Kayseri guųzem krēsla.\""},{\""de\"":\""Unter Freunden sagt man das so.\"",\""lv\"":\""Draugu starpā tā saka.\""},{\""de\"":\""Die Lampe hängt über dem Tisch.\"",\""lv\"":\""Lampa karājas virs galda.\""}]"",""study.comparison"":""[{\""word\"":\""unter\"",\""meaning\"":\""Zem/Starp\"",\""example\"":\""Die Tasche ist unter dem Tisch.\""},{\""word\"":\""über\"",\""meaning\"":\""Virs/par\"",\""example\"":\""Die Lampe hängt über dem Tisch.\""},{\""word\"":\""zwischen\"",\""meaning\"":\""Starp divām latenām\"",\""example\"":\""Zwischen den Häusern.\""},{\""word\"":\""auf\"",\""meaning\"":\""Uz virsmas\"",\""example\"":\""Auf dem Tisch.\""}]"",""study.tip"":""{\""text\"":\""Atceries: zem galda → unter dem Tisch.\""}"",""study.important"":""[\""unter può anche significare \\\""tra\\\"", soprattutto con persone o gruppi.\"",\""unter e über sono spesso contrari nel significato di luogo.\""]""}","PASS","","TARGET_LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"f1fa2fbbcd980a8c","f1fa2fbbcd980a8c3bfb38bc2b31801e885de1e468fdab1cec2bd36fc5bde6cd","DISC-G2-A1-IT-L0005","g2/a1/it|neu|idx:439|lv, study|LANGUAGE_MIXING|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","neu|idx:439","lv, study","jauns (par lietām)","neu","","{""lv"":""Gialli (per latenām)"",""study.translation"":""Gialli (per latenām)"",""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lagas ziņā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu raksturo lateas, ierīces, apēērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu.\"",\""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jung) un jauns/nesen radits (neu).\"",\""Per cilvēka vai dzīvnieka vecumu lateo jung, neu neu.\"",\""Neu Laato arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums.\"",\""Pretstats ir old (vecs) • Lietvārds il nuovo nozīmē jaunumu.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""I telefoni degli uomini sono dei loro giovani.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Le mamme hanno la loro giovane età automaticamente.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Mucchio ir mans jaunais dzīvoklis.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Si tratta di nopirku gialli curdi.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Tā ir jauna ideja.\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Viņam ir jauns darbs.\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Kas giovani?\""}]"",""study.tip"":""[\""neu è per oggetti, dispositivi e novità — se si parla dell'età di una persona, si usa jung.\"",\""Opposto: neu ↔ alt (nuovo ↔ vecchio).\""]"",""study.important"":""[\""neu descrive cose e novità, non l'età di persone o animali.\"",\""Per l'età di persone o animali si usa jung, non neu.\"",\""Errato: Meine Schwester ist neu. → Corretto: Meine Schwester ist jung.\""]""}","{""lv"":""Gialli (per latenām)"",""study.translation"":""Gialli (per latenām)"",""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lagas ziņā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu raksturo lateas, ierīces, apēērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu.\"",\""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jung) un jauns/nesen radits (neu).\"",\""Per cilvēka vai dzīvnieka vecumu lateo jung, neu neu.\"",\""Neu Laato arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums.\"",\""Pretstats ir old (vecs) • Lietvārds il nuovo nozīmē jaunumu.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""I telefoni degli uomini sono dei loro giovani.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Le mamme hanno la loro giovane età automaticamente.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Mucchio ir mans jaunais dzīvoklis.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Si tratta di nopirku gialli curdi.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Tā ir jauna ideja.\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Viņam ir jauns darbs.\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Kas giovani?\""}]"",""study.tip"":""[\""neu è per oggetti, dispositivi e novità — se si parla dell'età di una persona, si usa jung.\"",\""Opposto: neu ↔ alt (nuovo ↔ vecchio).\""]"",""study.important"":""[\""neu descrive cose e novità, non l'età di persone o animali.\"",\""Per l'età di persone o animali si usa jung, non neu.\"",\""Errato: Meine Schwester ist neu. → Corretto: Meine Schwester ist jung.\""]""}","PASS","","LANGUAGE_MIXING","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
