review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"9bb2c59341bd12f5","9bb2c59341bd12f58f6ab2f0d962148414b12a596077323b9b9e0540dd6cdeff","DISC-G2-A1-FI-L0002","g2/a1/fi|jung|idx:304|lv; study|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-949dc868a010054f","crowdin-staging/g2/fi-a1.json","jung|idx:304","lv; study","jauns (par cilvēkiem)","jung","","{""lv"":""Noor (inimeste kohta)"",""study.translation"":""Noor (inimeste kohta)"",""study.explanation"":""[\""Põhiidee: jung tähendab noor vanuse mõttes — kasutatakse inimeste ja loomade, mitte asjade kohta.\"",\""Jung kirjeldab vanust — vastand on alt (vana).\"",\""Eesti keeles on need kaks tähendust eri sõnadega: noor vanuse kohta (jung) ja uus/hiljuti valminud asja kohta (neu).\"",\""Asjade kohta, mis on hiljuti loodud või ostetud, kasutatakse neu, mitte jung.\"",\""Jung kasutatakse ka ülekantud tähenduses: noor põlvkond, noor paar, noored inimesed.\"",\""On olemas ka nimisõna die Jugend (noorsugu, noorus).\""]"",""study.examples"":""[{\""de\"":\""Sie ist noch jung.\"",\""lv\"":\""Ta on veel noor.\""},{\""de\"":\""Der Hund ist jung.\"",\""lv\"":\""Koer on noor.\""},{\""de\"":\""Wir sind noch jung.\"",\""lv\"":\""Me oleme veel noored.\""},{\""de\"":\""Er sieht sehr jung aus.\"",\""lv\"":\""Ta näeb väga noor välja.\""},{\""de\"":\""Das ist ein junges Paar.\"",\""lv\"":\""See on noor paar.\""},{\""de\"":\""Die junge Frau lächelt.\"",\""lv\"":\""Noor naine naeratab.\""},{\""de\"":\""Mein Bruder ist jünger als ich.\"",\""lv\"":\""Minu vend on noorem kui mina.\""}]"",""study.tip"":""[\""jung on iälle (ihmiset, eläimet) — jos puhutaan äskettäin tehdyistä asioista, käytetään neu.\"",\""Vastakohta: jung ↔ alt (nuori ↔ vanha).\""]"",""study.important"":""[\""jung kuvaa ikää, ei asioiden uutuutta.\"",\""Uusille asioille (puhelin, auto, talo) käytetään neu, ei jung.\"",\""Väärin: Mein Handy ist jung. → Oikein: Mein Handy ist neu.\""]""}","{""lv"":""Noor (inimeste kohta)"",""study.translation"":""Noor (inimeste kohta)"",""study.explanation"":""[\""Põhiidee: jung tähendab noor vanuse mõttes — kasutatakse inimeste ja loomade, mitte asjade kohta.\"",\""Jung kirjeldab vanust — vastand on alt (vana).\"",\""Eesti keeles on need kaks tähendust eri sõnadega: noor vanuse kohta (jung) ja uus/hiljuti valminud asja kohta (neu).\"",\""Asjade kohta, mis on hiljuti loodud või ostetud, kasutatakse neu, mitte jung.\"",\""Jung kasutatakse ka ülekantud tähenduses: noor põlvkond, noor paar, noored inimesed.\"",\""On olemas ka nimisõna die Jugend (noorsugu, noorus).\""]"",""study.examples"":""[{\""de\"":\""Sie ist noch jung.\"",\""lv\"":\""Ta on veel noor.\""},{\""de\"":\""Der Hund ist jung.\"",\""lv\"":\""Koer on noor.\""},{\""de\"":\""Wir sind noch jung.\"",\""lv\"":\""Me oleme veel noored.\""},{\""de\"":\""Er sieht sehr jung aus.\"",\""lv\"":\""Ta näeb väga noor välja.\""},{\""de\"":\""Das ist ein junges Paar.\"",\""lv\"":\""See on noor paar.\""},{\""de\"":\""Die junge Frau lächelt.\"",\""lv\"":\""Noor naine naeratab.\""},{\""de\"":\""Mein Bruder ist jünger als ich.\"",\""lv\"":\""Minu vend on noorem kui mina.\""}]"",""study.tip"":""[\""jung on iälle (ihmiset, eläimet) — jos puhutaan äskettäin tehdyistä asioista, käytetään neu.\"",\""Vastakohta: jung ↔ alt (nuori ↔ vanha).\""]"",""study.important"":""[\""jung kuvaa ikää, ei asioiden uutuutta.\"",\""Uusille asioille (puhelin, auto, talo) käytetään neu, ei jung.\"",\""Väärin: Mein Handy ist jung. → Oikein: Mein Handy ist neu.\""]""}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"9afdd3501d24c83f","9afdd3501d24c83fb16ea0b7561d2d61fee959add15a6a4d3f9542727f5d8e98","DISC-G2-A1-LT-L0015","g2/a1/lt|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/lt-a1.json","Abend|idx:18","lv","vakars","Abend","","vakaras","vakaras","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"917fbff0254d7b33","917fbff0254d7b33a239bde54019e91b6260e6e6216537090e4beb83f89dada4","DISC-G2-A1-MK-L0015","g2/a1/mk|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/mk-a1.json","Abend|idx:18","lv","vakars","Abend","","Вечер","Вечер","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"50e85c887ad4bda8","50e85c887ad4bda82b4081cd9a79d25b152a7aea06f9ae233bd4f7b0a4493827","DISC-G2-A1-PL-L0015","g2/a1/pl|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/pl-a1.json","Abend|idx:18","lv","vakars","Abend","","Wieczór","Wieczór","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"496f7895fc5f4c20","496f7895fc5f4c2029f73c646aa8fad0deeb4fb1893eae24fa4672903364ca6c","DISC-G2-A1-RO-L0015","g2/a1/ro|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/ro-a1.json","Abend|idx:18","lv","vakars","Abend","","Seară","Seară","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c47d6f424f92cdf4","c47d6f424f92cdf4259de577654e591c4e00968e315919f74ca227c49fe5eb1c","DISC-G2-A1-RU-L0015","g2/a1/ru|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/ru-a1.json","Abend|idx:18","lv","vakars","Abend","","Вечер","Вечер","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"327cfa1849be130e","327cfa1849be130e3fcd88e016e7e6c34b1565ba844571e6aace24d977518cf2","DISC-G2-A1-SL-L0015","g2/a1/sl|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/sl-a1.json","Abend|idx:18","lv","vakars","Abend","","večer","večer","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"cd04510ebca1bc9e","cd04510ebca1bc9edabe4f622b6911af78516947c84ec5833b9b47585939b233","DISC-G2-A1-UK-L0015","g2/a1/uk|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/uk-a1.json","Abend|idx:18","lv","vakars","Abend","","вечір","вечір","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"af34dd23894a0505","af34dd23894a05053e9d0a639c9f06667ddb1486bbffdbd6e98dad074e488051","DISC-G2-A1-ES-L0010","g2/a1/es|küssen|idx:321|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-994b7d647223012b","crowdin-staging/g2/es-a1.json","küssen|idx:321","lv","skūpstīt","küssen","","besar","besar","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"62732a37bc33ffc2","62732a37bc33ffc2bcd6d9592e3f1e6bbb3f0f050988e05e67afa6df35ca4ecf","DISC-G2-A1-FI-L0010","g2/a1/fi|küssen|idx:321|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-994b7d647223012b","crowdin-staging/g2/fi-a1.json","küssen|idx:321","lv","skūpstīt","küssen","","Suudlema","Suudlema","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"ee96d7542ae531c2","ee96d7542ae531c23b6db031c058e99796340d9471fb5ef7567f4ed7030ce4ef","DISC-G2-A1-PL-L0010","g2/a1/pl|küssen|idx:321|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-994b7d647223012b","crowdin-staging/g2/pl-a1.json","küssen|idx:321","lv","skūpstīt","küssen","","Całować","Całować","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"d93974b446809a7e","d93974b446809a7e73865d82bdc1f18b719860940d7b2ba549c014b6d0588425","DISC-G2-A1-RO-L0010","g2/a1/ro|küssen|idx:321|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-994b7d647223012b","crowdin-staging/g2/ro-a1.json","küssen|idx:321","lv","skūpstīt","küssen","","A saruta","A saruta","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"db54027fe9e175e7","db54027fe9e175e758354383d5640f2619561149af4007c768448c4dd7cb01fa","DISC-G2-A1-RU-L0010","g2/a1/ru|küssen|idx:321|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-994b7d647223012b","crowdin-staging/g2/ru-a1.json","küssen|idx:321","lv","skūpstīt","küssen","","Целовать","Целовать","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"e59155e29dcd494c","e59155e29dcd494cd3f49e97501ff868d878ad298b29a8bdd10a8b359bd10e5d","DISC-G2-A1-CS-L0003","g2/a1/cs|lieb|idx:373|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-996b6803c35510f3","crowdin-staging/g2/cs-a1.json","lieb|idx:373","lv","mīļš","lieb","","Milý","Milý","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"b4110b798ce7e1c8","b4110b798ce7e1c80ff024d753a62382046e9233a85341c9f0e26fc44db71ac3","DISC-G2-A1-PL-L0003","g2/a1/pl|lieb|idx:373|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-996b6803c35510f3","crowdin-staging/g2/pl-a1.json","lieb|idx:373","lv","mīļš","lieb","","Drogi","Drogi","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"023de5760ce99eb0","023de5760ce99eb005e2f6923233f2b0c97bd3f7c188f009c075e22b8a4bf432","DISC-G2-A1-SV-L0003","g2/a1/sv|lieb|idx:373|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-996b6803c35510f3","crowdin-staging/g2/sv-a1.json","lieb|idx:373","lv","mīļš","lieb","","Kallis","Kallis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"cc8665893ee84e7f","cc8665893ee84e7f8cade64b2bf03593050be8a344bff52a36e6810b9066df1f","DISC-G2-A1-CS-L0016","g2/a1/cs|teuer|idx:596|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-998b51b8ad2f4452","crowdin-staging/g2/cs-a1.json","teuer|idx:596","lv","dārgs","teuer","","Drahý","Drahý","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"83bf80f3dfdf603b","83bf80f3dfdf603b00fbf49481a4837ed7e2bb3003684fccda8e31eeb43a83b0","DISC-G2-A1-DA-L0016","g2/a1/da|teuer|idx:596|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-998b51b8ad2f4452","crowdin-staging/g2/da-a1.json","teuer|idx:596","lv","dārgs","teuer","","Dyr","Dyr","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"a87add65a500092d","a87add65a500092db1caee163ae98bd1921862c2bc4c3d3adb9612088e6bc5d4","DISC-G2-A1-ET-L0016","g2/a1/et|teuer|idx:596|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-998b51b8ad2f4452","crowdin-staging/g2/et-a1.json","teuer|idx:596","lv","dārgs","teuer","","kallis","kallis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"b6bead177fac973a","b6bead177fac973ae587fb37870124c591ce65c5edcb0ae5d4e131fa321b5da2","DISC-G2-A1-RU-L0016","g2/a1/ru|teuer|idx:596|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-998b51b8ad2f4452","crowdin-staging/g2/ru-a1.json","teuer|idx:596","lv","dārgs","teuer","","Дорогой","Дорогой","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"ca076275547d4855","ca076275547d4855459b21bb79082e61c10cb6170c8c036c6dfdb974ae46f1e0","DISC-G2-A1-SK-L0016","g2/a1/sk|teuer|idx:596|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-998b51b8ad2f4452","crowdin-staging/g2/sk-a1.json","teuer|idx:596","lv","dārgs","teuer","","Vážení","Vážení","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"5833c7b622e4f54f","5833c7b622e4f54fbfb3c2206aa15e7dbcd0c2365068c6dbae71c275eb46e7a3","DISC-G2-A1-SV-L0016","g2/a1/sv|teuer|idx:596|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-998b51b8ad2f4452","crowdin-staging/g2/sv-a1.json","teuer|idx:596","lv","dārgs","teuer","","Kallis","Kallis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
