review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"e95872782910ef59","e95872782910ef5967ca00ebddef0bbd6b8de109c4e7284c0e933b0c196c9702","DISC-G2-A1-SL-L0002","g2/a1/sl|Gemüse|idx:692|lv; study|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-39f1324e71298b23","crowdin-staging/g2/sl-a1.json","Gemüse|idx:692","lv; study","dārzeņi","Gemüse","","{""lv"":""zelenjava"",""study.translation"":""zelenjava"",""study.explanation"":""[\""Glavna ideja: zelenjava na splošno. Nemščina nima množinske oblike za *die Gemüse.\"",\""das Gemüse v glavnem pomeni: zelenjava skupaj.\"",\""Pogosto značilno: ne v vsakem spolu (samo v ednini).\""]"",""study.examples"":""[{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Rada jem zelenjavo.\""},{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""rada jem zelenjavo.\""},{\""de\"":\""Das Gemüse ist frisch.\"",\""lv\"":\""zelenjava je sveža.\""},{\""de\"":\""Wir kaufen Gemüse auf dem Markt.\"",\""lv\"":\""kupujemo zelenjavo na tržnici.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""rad imam sadje in zelenjavo.\""},{\""de\"":\""Ich esse Gemüse.\"",\""lv\"":\""Jem zelenjavo.\""}]"",""study.tip"":""[\""das Gemüse = zelenjava\"",\""Uporabite das Gemüse, kadar kontekst ustreza temu pomenu.\""]"",""study.important"":""[\""Napačno je: die Gemüse, die Obsts.\"",\""Nepravilno: die Gemüse → Pravilno: das Gemüse\"",\""das Gemüse = zelenjava (skupaj).\""]""}","{""lv"":""zelenjava"",""study.translation"":""zelenjava"",""study.explanation"":""[\""Glavna ideja: zelenjava na splošno. Nemščina nima množinske oblike za *die Gemüse.\"",\""das Gemüse v glavnem pomeni: zelenjava skupaj.\"",\""Pogosto značilno: ne v vsakem spolu (samo v ednini).\""]"",""study.examples"":""[{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Rada jem zelenjavo.\""},{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""rada jem zelenjavo.\""},{\""de\"":\""Das Gemüse ist frisch.\"",\""lv\"":\""zelenjava je sveža.\""},{\""de\"":\""Wir kaufen Gemüse auf dem Markt.\"",\""lv\"":\""kupujemo zelenjavo na tržnici.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""rad imam sadje in zelenjavo.\""},{\""de\"":\""Ich esse Gemüse.\"",\""lv\"":\""Jem zelenjavo.\""}]"",""study.tip"":""[\""das Gemüse = zelenjava\"",\""Uporabite das Gemüse, kadar kontekst ustreza temu pomenu.\""]"",""study.important"":""[\""Napačno je: die Gemüse, die Obsts.\"",\""Nepravilno: die Gemüse → Pravilno: das Gemüse\"",\""das Gemüse = zelenjava (skupaj).\""]""}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"45eebc548cab2cb1","45eebc548cab2cb1542e13e831f6d43c02d90ca0357f9f1c8d0235240fc3fba7","DISC-G2-A1-RU-L0002","g2/a1/ru|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/ru-a1.json","fertig|idx:183","lv","gatavs","fertig","","Готовый","Готовый","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"42fe781ade33c957","42fe781ade33c957b9bf8b54e4e6ad662ff79fe0284f2b095ed743e1c44333e9","DISC-G2-A1-SK-L0002","g2/a1/sk|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/sk-a1.json","fertig|idx:183","lv","gatavs","fertig","","Pripravený","Pripravený","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"f40b5639e0722397","f40b5639e07223978babefb6b11e478af1a799df66416318c8608ec335d9dac7","DISC-G2-A1-SL-L0002","g2/a1/sl|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/sl-a1.json","fertig|idx:183","lv","gatavs","fertig","","pripravljen","pripravljen","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"362dd9205359aa3c","362dd9205359aa3c4df85294112df31a501e8a81500c0babdd613f10095593e8","DISC-G2-A1-DA-L0017","g2/a1/da|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/da-a1.json","Mund|idx:421","lv","mute","Mund","","Munden","Munden","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"82b59cfec3778306","82b59cfec3778306f4fcab6ff192f49089fcb16f9f91dd47677c828c1c79477a","DISC-G2-A1-EN-L0017","g2/a1/en|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/en-a1.json","Mund|idx:421","lv","mute","Mund","","The mouth","The mouth","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"cdd8bb85dbf8eb87","cdd8bb85dbf8eb8789c88aa0a829879204d2e5cdf6ed804fd64287e184d5a998","DISC-G2-A1-FR-L0017","g2/a1/fr|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/fr-a1.json","Mund|idx:421","lv","mute","Mund","","La bouche","La bouche","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"8108eae0b939d2ee","8108eae0b939d2ee427c3284c303b6225f87866522071570e093fe7a33509ed3","DISC-G2-A1-GR-L0017","g2/a1/gr|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/gr-a1.json","Mund|idx:421","lv","mute","Mund","","Στόμα","Στόμα","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c297dfda0c6db617","c297dfda0c6db617452302b42bf3e22cf6d6ce9059427aa6a85eb9df9907c522","DISC-G2-A1-HU-L0017","g2/a1/hu|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/hu-a1.json","Mund|idx:421","lv","mute","Mund","","A száj","A száj","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"86c29aab1682bdb4","86c29aab1682bdb4ed1baeaf4ca1762dbc92a79102857b918bafe7832eac7eaa","DISC-G2-A1-LT-L0017","g2/a1/lt|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/lt-a1.json","Mund|idx:421","lv","mute","Mund","","burna","burna","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"88bc46e0f79d8de5","88bc46e0f79d8de526d0b0276921947cde0d37429458fe011e0e01f4610d3514","DISC-G2-A1-MK-L0017","g2/a1/mk|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/mk-a1.json","Mund|idx:421","lv","mute","Mund","","Устата","Устата","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"daae2d95f5289b21","daae2d95f5289b215ac7984d3e6e168d37978a22530da671072d006a7ff33dc5","DISC-G2-A1-PL-L0017","g2/a1/pl|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/pl-a1.json","Mund|idx:421","lv","mute","Mund","","Usta","Usta","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"3b6359ab7d32ee7c","3b6359ab7d32ee7c353aa42c44a195b64e0a0a9ebf6f6eab3bd178775eace784","DISC-G2-A1-RU-L0017","g2/a1/ru|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/ru-a1.json","Mund|idx:421","lv","mute","Mund","","Рот","Рот","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"499920bb2b75bc5b","499920bb2b75bc5b762f9821096caabd49318d86080a41c5e00448fa28e9ea1b","DISC-G2-A1-TR-L0017","g2/a1/tr|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/tr-a1.json","Mund|idx:421","lv","mute","Mund","","Ağız","Ağız","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"6992f9f0ccb16817","6992f9f0ccb16817b3a78b66e8e518c6562be04f73f4a7b1fbf10beb7a00fd4e","DISC-G2-A1-UK-L0017","g2/a1/uk|Mund|idx:421|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-3f17350c8e527bc6","crowdin-staging/g2/uk-a1.json","Mund|idx:421","lv","mute","Mund","","рот","рот","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
