escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-054","BATCH-114","9f900c1eddff0f9e","9f900c1eddff0f9eee1fbbe686353862834d0024335512553c9f2066b7226176","DISC-G2-A1-NN-L0003","g2/a1/nn|an|idx:12|lv, study.translation, study.explanation, study.examples, study.comparison|LANGUAGE_CONTAMINATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","an|idx:12","lv, study.translation, study.explanation, study.examples, study.comparison","pie","an","","{""lv"":""Juures • Peal • Ligi"",""study.translation"":""Juures • Pinna vääres • Server vääres"",""study.explanation"":""Kasutatakse, kui miski asub seina, akna, ukse, gejeu, mereranna või akko muu ääure/pinna kureus."",""study.examples"":""[{\""de\"":\""an der Wand\"",\""lv\"":\""Seina dyllus / not\""},{\""de\"":\""am Fenster\"",\""lv\"":\""Akne rot\""},{\""de\"":\""am Meer\"",\""lv\"":\""Flere ääres\""}]"",""study.comparison"":""[{\""word\"":\""an\"",\""meaning\"":\""Pinna või serva vueras\"",\""example\"":\""an der Wand – Signal\""},{\""word\"":\""auf\"",\""meaning\"":\""Horisontal pinnal\"",\""example\"":\""auf dem Tisch – Lovlig\""},{\""word\"":\""bei\"",\""meaning\"":\""Isiku või koha kureus\"",\""example\"":\""beim Arzt – Lege i medisin\""}]""}","{""lv"":""Juures • Peal • Ligi"",""study.translation"":""Juures • Pinna vääres • Server vääres"",""study.explanation"":""Kasutatakse, kui miski asub seina, akna, ukse, gejeu, mereranna või akko muu ääure/pinna kureus."",""study.examples"":""[{\""de\"":\""an der Wand\"",\""lv\"":\""Seina dyllus / not\""},{\""de\"":\""am Fenster\"",\""lv\"":\""Akne rot\""},{\""de\"":\""am Meer\"",\""lv\"":\""Flere ääres\""}]"",""study.comparison"":""[{\""word\"":\""an\"",\""meaning\"":\""Pinna või serva vueras\"",\""example\"":\""an der Wand – Signal\""},{\""word\"":\""auf\"",\""meaning\"":\""Horisontal pinnal\"",\""example\"":\""auf dem Tisch – Lovlig\""},{\""word\"":\""bei\"",\""meaning\"":\""Isiku või koha kureus\"",\""example\"":\""beim Arzt – Lege i medisin\""}]""}","PASS","","LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “an” (lv, study.translation, study.explanation, study.examples, study.comparison) against Latvian “pie”. Production begins “{""lv"":""Juures • Peal • Ligi"",""study.translation"":""Juures • Pinna vääres • Server vääres"",""study.explanation"":""Kasutatak…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-174","c02a0dff80a31eb6","c02a0dff80a31eb6c0050d1ec230a4027b18aca92eed3629b84c9a8b726b32cd","DISC-G2-A1-NN-L0001","g2/a1/nn|baden|idx:68|lv; study|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","baden|idx:68","lv; study","peldēties","baden","","{""lv"":""Kosttilskudd"",""study.translation"":""Kosttilskudd"",""study.explanation"":""[\""Hovedidé: bading betyr suplema, vees olema või vett nautima.\"",\""Bad brukes, kui jutt på vees, järves, meres või bainsinis.\"",\""Bade sämätätä ka vannis käimist.\"",\""Kui päväg på ujumisgekustel endil või spordil, säksa keeles keeles schwimmen oftere.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe baden.\"",\""lv\"":\""Ma þen ujuma.\""},{\""de\"":\""Wir gehen im See baden.\"",\""lv\"":\""Me ähme järve ujuma.\""},{\""de\"":\""Er schwimmt sehr gut.\"",\""lv\"":\""Ta ujub vekt godt.\""},{\""de\"":\""Ich schwimme jeden Montag.\"",\""lv\"":\""Ma käin igal esmaspögel ujumas.\""}]"",""study.comparison"":""[{\""word\"":\""baden\"",\""meaning\"":\""Suplema / vees olema / end pesema\"",\""example\"":\""Eg går på bad.\""},{\""word\"":\""schwimmen\"",\""meaning\"":\""Ujuma bevegelsene või spordina\"",\""example\"":\""Han swimming veldig bra.\""},{\""word\"":\""duschen\"",\""meaning\"":\""Duši all käima\"",\""example\"":\""Eg dusjar på morgonen.\""},{\""word\"":\""schwimmen gehen\"",\""meaning\"":\""Gå bort\"",\""example\"":\""Eg går i dag på swimming.\""}]"",""study.tip"":""{\""text\"":\""Atceries: atpūta ūdenī → baden; peldēšanas kustība → schwimmen.\""}"",""study.important"":""[\""baden un schwimmen nav sinonīmi.\"",\""Latviski bieži saka vienkārši “peldēt”, bet vācu valodā jāizvēlas pēc situācijas.\""]""}","{""lv"":""Kosttilskudd"",""study.translation"":""Kosttilskudd"",""study.explanation"":""[\""Hovedidé: bading betyr suplema, vees olema või vett nautima.\"",\""Bad brukes, kui jutt på vees, järves, meres või bainsinis.\"",\""Bade sämätätä ka vannis käimist.\"",\""Kui päväg på ujumisgekustel endil või spordil, säksa keeles keeles schwimmen oftere.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe baden.\"",\""lv\"":\""Ma þen ujuma.\""},{\""de\"":\""Wir gehen im See baden.\"",\""lv\"":\""Me ähme järve ujuma.\""},{\""de\"":\""Er schwimmt sehr gut.\"",\""lv\"":\""Ta ujub vekt godt.\""},{\""de\"":\""Ich schwimme jeden Montag.\"",\""lv\"":\""Ma käin igal esmaspögel ujumas.\""}]"",""study.comparison"":""[{\""word\"":\""baden\"",\""meaning\"":\""Suplema / vees olema / end pesema\"",\""example\"":\""Eg går på bad.\""},{\""word\"":\""schwimmen\"",\""meaning\"":\""Ujuma bevegelsene või spordina\"",\""example\"":\""Han swimming veldig bra.\""},{\""word\"":\""duschen\"",\""meaning\"":\""Duši all käima\"",\""example\"":\""Eg dusjar på morgonen.\""},{\""word\"":\""schwimmen gehen\"",\""meaning\"":\""Gå bort\"",\""example\"":\""Eg går i dag på swimming.\""}]"",""study.tip"":""{\""text\"":\""Atceries: atpūta ūdenī → baden; peldēšanas kustība → schwimmen.\""}"",""study.important"":""[\""baden un schwimmen nav sinonīmi.\"",\""Latviski bieži saka vienkārši “peldēt”, bet vācu valodā jāizvēlas pēc situācijas.\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “baden” (lv; study) against Latvian “peldēties”. Production begins “{""lv"":""Kosttilskudd"",""study.translation"":""Kosttilskudd"",""study.explanation"":""[\""Hovedidé: bading betyr suplema, vees ol…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-174","ad0707778a4ba56f","ad0707778a4ba56ffb6c43b4f04e8f34a7d6f6ee79d8876153ff5f95bd93458e","DISC-G2-A1-NN-L0009","g2/a1/nn|bald|idx:69|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","bald|idx:69","lv","drīz","bald","","Skynd deg","Skynd deg","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","LABOT","Snart","Individually reviewed nn lemma “bald” against Latvian “drīz”: production “Skynd deg” is not the required nn gloss; replace this exact lv field with “Snart”."
"ESC-054","BATCH-114","8117935066e55cd1","8117935066e55cd145b175c5239eb75b7da6acd68109c7b88d8a377613a8b72d","DISC-G2-A1-NN-L0010","g2/a1/nn|Balkon|idx:70|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Balkon|idx:70","lv","balkons","Balkon","","Rõdu","Rõdu","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Balkong","Individually reviewed nn lemma “Balkon” against Latvian “balkons”: production “Rõdu” is not the required nn gloss; replace this exact lv field with “Balkong”."
"ESC-054","BATCH-113","551451d69855d949","551451d69855d9491ab7e1a6283ea450658cabbed1675b63066d88d0f55516d0","DISC-G2-A1-NN-L0012","g2/a1/nn|Banane|idx:72|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Banane|idx:72","lv","banāns","Banane","","Bananen","Bananen","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Banan","Individually reviewed nn lemma “Banane” against Latvian “banāns”: production “Bananen” is not the required nn gloss; replace this exact lv field with “Banan”."
"ESC-054","BATCH-115","c4de7ef68e873a9d","c4de7ef68e873a9d20a59957ffb7956bb5df32b128bfbadf9b62f46429278f82","DISC-G2-A1-NN-L0013","g2/a1/nn|Bauch|idx:73|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Bauch|idx:73","lv","vēders","Bauch","","Köht","Köht","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Mage","Individually reviewed nn lemma “Bauch” against Latvian “vēders”: production “Köht” is not the required nn gloss; replace this exact lv field with “Mage”."
"ESC-054","BATCH-174","ebbee8f040022865","ebbee8f040022865de629c5329f50d617193c8df3375fba516f0c63ff98593d1","DISC-G2-A1-NN-L0014","g2/a1/nn|Baum|idx:74|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Baum|idx:74","lv","koks","Baum","","Bæsj","Bæsj","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","LABOT","Tre","Individually reviewed nn lemma “Baum” against Latvian “koks”: production “Bæsj” is not the required nn gloss; replace this exact lv field with “Tre”."
"ESC-054","BATCH-114","b14e1b37af4b842f","b14e1b37af4b842f9eb7d46da178f306b4ed0e6c1c1372fa79ec8735b5c3db0f","DISC-G2-A1-NN-L0015","g2/a1/nn|bedeuten|idx:75|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","bedeuten|idx:75","lv","nozīmēt","bedeuten","","Tähendama","Tähendama","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Tyde","Individually reviewed nn lemma “bedeuten” against Latvian “nozīmēt”: production “Tähendama” is not the required nn gloss; replace this exact lv field with “Tyde”."
"ESC-054","BATCH-114","9b037eedf831f562","9b037eedf831f56287d0d654c9271c4278c754ffdaa696ada5b14a582b1968e8","DISC-G2-A1-NN-L0017","g2/a1/nn|beginnen|idx:77|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","beginnen|idx:77","lv","sākt","beginnen","","Alustama","Alustama","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Byrje","Individually reviewed nn lemma “beginnen” against Latvian “sākt”: production “Alustama” is not the required nn gloss; replace this exact lv field with “Byrje”."
"ESC-054","BATCH-113","6cca5fb2928b922c","6cca5fb2928b922c7344418d2b4c6c9f5290cce581ebbf4a862e5c08b7f42141","DISC-G2-A1-NN-L0002","g2/a1/nn|bei|idx:78|lv; study|LANGUAGE_MIX|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","bei|idx:78","lv; study","pie","bei","","{""lv"":""Juures"",""study.translation"":""Juures"",""study.explanation"":""Kasutatakse, kui miski asub isiku, organizazione või koha kururus või svetka svet sõidite stipends."",""study.examples"":""[{\""de\"":\""Ich bin bei meinem Freund.\"",\""lv\"":\""Ma olen oma sälä kuräse.\""},{\""de\"":\""Sie arbeitet bei Siemens.\"",\""lv\"":\""Ta verk Siemensis.\""},{\""de\"":\""Bei Regen bleiben wir zu Hause.\"",\""lv\"":\""Vihma corral jääme koju.\""}]"",""study.comparison"":""[{\""word\"":\""bei\"",\""meaning\"":\""Isiku, i selskapets lokaler eller under visse betingelser\"",\""example\"":\""Ich bin bei meiner Schwester. – Ma olen oma õe kures.\""},{\""word\"":\""an\"",\""meaning\"":\""Seina, server, kald, pinna vääres\"",\""example\"":\""Das Bild hängt an der Wand. – Pilt ripub not.\""},{\""word\"":\""zu\"",\""meaning\"":\""Kellegi tere minnakse (suund)\"",\""example\"":\""Ich gehe zu meinem Freund. – Bring vennene dine nærmere.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pie cilvēka/vietas/uzņēmuma → bei.\""}"",""study.important"":""[\""bei betyr ofte ved ein person, ved ein stad eller ved eit firma.\"",\""Hvis det gjeld rørsle på ei overflate, brukar ein vanleg auf, ikkje bei.\""]""}","{""lv"":""Juures"",""study.translation"":""Juures"",""study.explanation"":""Kasutatakse, kui miski asub isiku, organizazione või koha kururus või svetka svet sõidite stipends."",""study.examples"":""[{\""de\"":\""Ich bin bei meinem Freund.\"",\""lv\"":\""Ma olen oma sälä kuräse.\""},{\""de\"":\""Sie arbeitet bei Siemens.\"",\""lv\"":\""Ta verk Siemensis.\""},{\""de\"":\""Bei Regen bleiben wir zu Hause.\"",\""lv\"":\""Vihma corral jääme koju.\""}]"",""study.comparison"":""[{\""word\"":\""bei\"",\""meaning\"":\""Isiku, i selskapets lokaler eller under visse betingelser\"",\""example\"":\""Ich bin bei meiner Schwester. – Ma olen oma õe kures.\""},{\""word\"":\""an\"",\""meaning\"":\""Seina, server, kald, pinna vääres\"",\""example\"":\""Das Bild hängt an der Wand. – Pilt ripub not.\""},{\""word\"":\""zu\"",\""meaning\"":\""Kellegi tere minnakse (suund)\"",\""example\"":\""Ich gehe zu meinem Freund. – Bring vennene dine nærmere.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pie cilvēka/vietas/uzņēmuma → bei.\""}"",""study.important"":""[\""bei betyr ofte ved ein person, ved ein stad eller ved eit firma.\"",\""Hvis det gjeld rørsle på ei overflate, brukar ein vanleg auf, ikkje bei.\""]""}","PASS","","LANGUAGE_MIX","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “bei” (lv; study) against Latvian “pie”. Production begins “{""lv"":""Juures"",""study.translation"":""Juures"",""study.explanation"":""Kasutatakse, kui miski asub isiku, organizazione või k…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-112","1e2fa59f185bc57d","1e2fa59f185bc57de785651aa34f45410b5e4f2fdfd1868aa1a40057258c89ad","DISC-G2-A1-NN-L0018","g2/a1/nn|beide|idx:79|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","beide|idx:79","lv","abi","beide","","Begge to","Begge to","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Begge","Individually reviewed nn lemma “beide” against Latvian “abi”: production “Begge to” is not the required nn gloss; replace this exact lv field with “Begge”."
"ESC-054","BATCH-114","a8c57f386a536d6a","a8c57f386a536d6a0cfb636bf5340edc050c08003dd82011f2919dc1e06741ed","DISC-G2-A1-NN-L0021","g2/a1/nn|bekommen|idx:82|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","bekommen|idx:82","lv","saņemt","bekommen","","Saama","Saama","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Få","Individually reviewed nn lemma “bekommen” against Latvian “saņemt”: production “Saama” is not the required nn gloss; replace this exact lv field with “Få”."
"ESC-054","BATCH-115","c5e1f941e1027567","c5e1f941e1027567a3ec91fa41393795622880de733041b610a267cc56cc2f2e","DISC-G2-A1-NN-L0022","g2/a1/nn|benutzen|idx:83|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","benutzen|idx:83","lv","lietot","benutzen","","Kasutama","Kasutama","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Bruke","Individually reviewed nn lemma “benutzen” against Latvian “lietot”: production “Kasutama” is not the required nn gloss; replace this exact lv field with “Bruke”."
"ESC-054","BATCH-113","4c1a896b5c5bb7fd","4c1a896b5c5bb7fdf31f70c18d28c8a7f516ea2c533b733d6c41c8a056397b6e","DISC-G2-A1-NN-L0023","g2/a1/nn|Berg|idx:84|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Berg|idx:84","lv","kalns","Berg","","Mägi","Mägi","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Fjell","Individually reviewed nn lemma “Berg” against Latvian “kalns”: production “Mägi” is not the required nn gloss; replace this exact lv field with “Fjell”."
"ESC-054","BATCH-112","20682bef64f5b9e9","20682bef64f5b9e92dc35df585b1da02b7a4060b5103d74b38967daef686d45c","DISC-G2-A1-NN-L0024","g2/a1/nn|besser|idx:85|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","besser|idx:85","lv","labāks","besser","","Parem","Parem","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Betre","Individually reviewed nn lemma “besser” against Latvian “labāks”: production “Parem” is not the required nn gloss; replace this exact lv field with “Betre”."
"ESC-054","BATCH-114","7ed70854f6347820","7ed70854f634782071859679431038dc7df3c2dee682d3bb0d099fec0d9a2c19","DISC-G2-A1-NN-L0025","g2/a1/nn|beste|idx:86|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","beste|idx:86","lv","vislabākais","beste","","Parim","Parim","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Beste","Individually reviewed nn lemma “beste” against Latvian “vislabākais”: production “Parim” is not the required nn gloss; replace this exact lv field with “Beste”."
"ESC-054","BATCH-112","1e4f91e6b0598291","1e4f91e6b0598291f115f2c3f96673eeae60307173317b75fd3a05d7079d5b60","DISC-G2-A1-NN-L0003","g2/a1/nn|Besuch|idx:87|lv; study|LANGUAGE_MIX|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Besuch|idx:87","lv; study","apmeklējums","Besuch","","{""lv"":""besøk"",""study.translation"":""besøk"",""study.explanation"":""[\""Hovudidé: der Besuch betyr besøk, besøk eller oppsøk.\"",\""Hvis det gjeld ein stad eller arrangement, er besøk gjerne passande på norsk.\"",\""Hvis det gjeld å besøkje ein person, kan ein seie besøk eller oppsøk på norsk.\"",\""Fleirtal er die Besuche.\""]"",""study.examples"":""[{\""de\"":\""Der Besuch im Museum war interessant.\"",\""lv\"":\""Museumsbesøket var interessant.\""},{\""de\"":\""Danke für deinen Besuch.\"",\""lv\"":\""Takk for besøket ditt.\""},{\""de\"":\""Der Arzt macht einen Besuch.\"",\""lv\"":\""Legen gjer ein besøksrunde.\""}]"",""study.comparison"":""[{\""word\"":\""der Besuch\"",\""meaning\"":\""besøk • oppsøk • besøk\"",\""example\"":\""Danke für deinen Besuch. – Takk for besøket ditt.\""},{\""word\"":\""der Besucher\"",\""meaning\"":\""Külastaja\"",\""example\"":\""Der Besucher wartet draußen. – Besøkjaren ventar ute.\""},{\""word\"":\""besuchen\"",\""meaning\"":\""besøkje • besøkje\"",\""example\"":\""Ich besuche meine Großeltern. – Eg besøkjer oldeforeldrene mine.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Besuch ir notikums vai vizīte, bet Besucher ir cilvēks.\""}"",""study.important"":""[\""der Besuch er ikkje berre besøk; det kan og vere oppsøk eller besøk.\"",\""Fleirtal: die Besuche.\""]""}","{""lv"":""besøk"",""study.translation"":""besøk"",""study.explanation"":""[\""Hovudidé: der Besuch betyr besøk, besøk eller oppsøk.\"",\""Hvis det gjeld ein stad eller arrangement, er besøk gjerne passande på norsk.\"",\""Hvis det gjeld å besøkje ein person, kan ein seie besøk eller oppsøk på norsk.\"",\""Fleirtal er die Besuche.\""]"",""study.examples"":""[{\""de\"":\""Der Besuch im Museum war interessant.\"",\""lv\"":\""Museumsbesøket var interessant.\""},{\""de\"":\""Danke für deinen Besuch.\"",\""lv\"":\""Takk for besøket ditt.\""},{\""de\"":\""Der Arzt macht einen Besuch.\"",\""lv\"":\""Legen gjer ein besøksrunde.\""}]"",""study.comparison"":""[{\""word\"":\""der Besuch\"",\""meaning\"":\""besøk • oppsøk • besøk\"",\""example\"":\""Danke für deinen Besuch. – Takk for besøket ditt.\""},{\""word\"":\""der Besucher\"",\""meaning\"":\""Külastaja\"",\""example\"":\""Der Besucher wartet draußen. – Besøkjaren ventar ute.\""},{\""word\"":\""besuchen\"",\""meaning\"":\""besøkje • besøkje\"",\""example\"":\""Ich besuche meine Großeltern. – Eg besøkjer oldeforeldrene mine.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Besuch ir notikums vai vizīte, bet Besucher ir cilvēks.\""}"",""study.important"":""[\""der Besuch er ikkje berre besøk; det kan og vere oppsøk eller besøk.\"",\""Fleirtal: die Besuche.\""]""}","PASS","","LANGUAGE_MIX","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “Besuch” (lv; study) against Latvian “apmeklējums”. Production begins “{""lv"":""besøk"",""study.translation"":""besøk"",""study.explanation"":""[\""Hovudidé: der Besuch betyr besøk, besøk eller oppsøk.…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
