escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-006","BATCH-078","9528980e15d69e14","9528980e15d69e141c6fc0e382126059f508401ee6c3b26f6f92a7e41cd99552","DISC-G2-A1-FI-L0005","g2/a1/fi|in|idx:295|lv/study|LANGUAGE_MISMATCH|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","in|idx:295","lv/study","iekšā • uz","in","","{""lv"":""Sees • Sisse"",""study.translation"":""Sees • Sisse"",""study.explanation"":""[\""Põhiidee: in tähendab tavaliselt sees või mingisse kohta, kui jutt on ruumist, riigist, linnast või hoonest.\"",\""Asukoha puhul tõlgitakse in sageli sõnaga sees või lõpuga -s: in Berlin = Berliinis.\"",\""Liikumise puhul tähendab in sissepoole: ins Kino = kinno.\"",\""Eesti keeles muutub tõlge olenevalt kontekstist.\""]"",""study.examples"":""[{\""de\"":\""Ich bin in Berlin.\"",\""lv\"":\""Ma olen Berliinis.\""},{\""de\"":\""Ich gehe in die Schule.\"",\""lv\"":\""Ma lähen kooli.\""},{\""de\"":\""Das Buch ist in der Tasche.\"",\""lv\"":\""Raamat on kotis.\""},{\""de\"":\""Wir gehen ins Kino.\"",\""lv\"":\""Me läheme kinno.\""}]"",""study.tip"":""{\""text\"":\""Atceries: iekšā/telpā → in.\""}"",""study.important"":""[\""in ei tarkoita aina kirjaimellisesti \\\""sisään\\\""; latviaksi usein sanotaan Berliinissä, koulussa, elokuvateatterissa.\"",\""Jos puhutaan pinnasta, tarvitaan usein auf, ei in.\""]""}","{""lv"":""Sees • Sisse"",""study.translation"":""Sees • Sisse"",""study.explanation"":""[\""Põhiidee: in tähendab tavaliselt sees või mingisse kohta, kui jutt on ruumist, riigist, linnast või hoonest.\"",\""Asukoha puhul tõlgitakse in sageli sõnaga sees või lõpuga -s: in Berlin = Berliinis.\"",\""Liikumise puhul tähendab in sissepoole: ins Kino = kinno.\"",\""Eesti keeles muutub tõlge olenevalt kontekstist.\""]"",""study.examples"":""[{\""de\"":\""Ich bin in Berlin.\"",\""lv\"":\""Ma olen Berliinis.\""},{\""de\"":\""Ich gehe in die Schule.\"",\""lv\"":\""Ma lähen kooli.\""},{\""de\"":\""Das Buch ist in der Tasche.\"",\""lv\"":\""Raamat on kotis.\""},{\""de\"":\""Wir gehen ins Kino.\"",\""lv\"":\""Me läheme kinno.\""}]"",""study.tip"":""{\""text\"":\""Atceries: iekšā/telpā → in.\""}"",""study.important"":""[\""in ei tarkoita aina kirjaimellisesti \\\""sisään\\\""; latviaksi usein sanotaan Berliinissä, koulussa, elokuvateatterissa.\"",\""Jos puhutaan pinnasta, tarvitaan usein auf, ei in.\""]""}","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv/study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-077","5c903a44033e766a","5c903a44033e766ae2eec43d2dbec6616eae8ff991a7ac9127230e2772d66703","DISC-G2-A1-FI-L0017","g2/a1/fi|ja|idx:297|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","ja|idx:297","lv","jā","ja","","Jah","Jah","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Jah"" de_reference=""ja"""
"ESC-006","BATCH-079","ae70ccf9eaf53b03","ae70ccf9eaf53b036ee1a9bce7f1dba995cd27009e8224030a760e6b2105e2ac","DISC-G2-A1-FI-L0018","g2/a1/fi|Januar|idx:298|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Januar|idx:298","lv","janvāris","Januar","","Jaanuar","Jaanuar","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Jaanuar"" de_reference=""Januar"""
"ESC-006","BATCH-080","d5b9421fa15c8cc7","d5b9421fa15c8cc77d3549709fab456385d973b61f3efd2934e7072eb3ac9356","DISC-G2-A1-FI-L0019","g2/a1/fi|jawohl|idx:299|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","jawohl|idx:299","lv","tieši tā","jawohl","","Täpselt nii","Täpselt nii","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Täpselt nii"" de_reference=""jawohl"""
"ESC-006","BATCH-079","c54631b029e9e49f","c54631b029e9e49f13dd7cf42c4f139a26e40532aea9abfe27c217d1c35498eb","DISC-G2-A1-FI-L0025","g2/a1/fi|Jeans|idx:306|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Jeans|idx:306","lv","džinsi","Jeans","","Teksapüksid","Teksapüksid","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Teksapüksid"" de_reference=""Jeans"""
"ESC-006","BATCH-076","318fc181bbf558a5","318fc181bbf558a5d1049d0b733f0ea06e72dfb6823b3d45091266ffd79610c8","DISC-G2-A1-FI-L0020","g2/a1/fi|jeder|idx:300|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","jeder|idx:300","lv","katrs","jeder","","Iga","Iga","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Iga"" de_reference=""jeder"""
"ESC-006","BATCH-080","e4ffa24b328033e6","e4ffa24b328033e6fc4984561ca0ce9a716337c276e3851aaa40c3aedc10605b","DISC-G2-A1-FI-L0021","g2/a1/fi|jemand|idx:301|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","jemand|idx:301","lv","kāds","jemand","","Keegi","Keegi","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Keegi"" de_reference=""jemand"""
"ESC-006","BATCH-201","fafb01d3e39b83bb","fafb01d3e39b83bb2c66de2c4c3fb1c35da642758cd880466d5297a74af9943a","G2A1P3-FI-0128","g2/a1/fi|jetzt|a1.card.jetzt.native|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","jetzt","a1.card.jetzt.native","tagad • pašlaik","jetzt","Nüüd • Praegu","Nüüd • Praegu","Nüüd • Praegu","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=fi field=a1.card.jetzt.native mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Nüüd • Praegu"" de_reference=""jetzt"""
"ESC-006","BATCH-077","554b6371a26be8e4","554b6371a26be8e4aedda50d83ddf7a0820d67ead3fffde2e701171ddd22f9f4","DISC-G2-A1-FI-L0022","g2/a1/fi|jetzt|idx:302|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","jetzt|idx:302","lv","tagad • pašlaik","jetzt","","Nüüd • Praegu","Nüüd • Praegu","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Nüüd • Praegu"" de_reference=""jetzt"""
"ESC-006","BATCH-080","d0ee7e32c7bdb93d","d0ee7e32c7bdb93d3a7a1d4aaecb02eb3df003caacf8e2547da70198f5177786","DISC-G2-A1-FI-L0023","g2/a1/fi|Juli|idx:303|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Juli|idx:303","lv","jūlijs","Juli","","Juuli","Juuli","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Juuli"" de_reference=""Juli"""
"ESC-006","BATCH-078","8dab7766ab13f7d6","8dab7766ab13f7d63fcb8aebe56dd6008d76c2bdb59605c816add58e23547d36","DISC-G2-A1-FI-L0024","g2/a1/fi|Juni|idx:305|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Juni|idx:305","lv","jūnijs","Juni","","Juuni","Juuni","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Juuni"" de_reference=""Juni"""
"ESC-006","BATCH-079","bd338c5672eb57cb","bd338c5672eb57cbd123a03933cc47d47eb3512178ba9e1e2143ab22aefeab32","DISC-G2-A1-FI-L0001","g2/a1/fi|Kleid|idx:337|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kleid|idx:337","lv","kleita","Kleid","","Kleit","Kleit","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Kleit"" de_reference=""Kleid"""
"ESC-006","BATCH-079","c25161f5fcec43e9","c25161f5fcec43e9d46dea20573e45b2a91b249a9be887cc414eb09d1091935f","DISC-G2-A1-FI-L0002","g2/a1/fi|Kleidung|idx:338|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kleidung|idx:338","lv","apģērbs","Kleidung","","Riietus","Riietus","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Riietus"" de_reference=""Kleidung"""
"ESC-006","BATCH-161","a4b3f24420bba8b9","a4b3f24420bba8b99155c269d664a153dd151dbec74aab34c3d2fd1f6e63d822","DISC-G2-A1-FI-L0002","g2/a1/fi|klein|idx:6|lv; study.translation; study.explanation; study.examples|MEANING_ERROR|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","klein|idx:6","lv; study.translation; study.explanation; study.examples","mazs","klein","","{""lv"":""Väike"",""study.translation"":""Väike"",""study.explanation"":""[\""Põhiidee: Väike suuruse või mahu poolest.\"",\""Klein tähendab peamiselt: väike suurus.\"",\""Sageli kirjeldab: asja/isiku suurust.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""Tuba on väike.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Tuba on väike.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Laps on veel väike.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Mul on väike kott.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Laps on väike.\""}]""}","{""lv"":""Väike"",""study.translation"":""Väike"",""study.explanation"":""[\""Põhiidee: Väike suuruse või mahu poolest.\"",\""Klein tähendab peamiselt: väike suurus.\"",\""Sageli kirjeldab: asja/isiku suurust.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""Tuba on väike.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Tuba on väike.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Laps on veel väike.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Mul on väike kott.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Laps on väike.\""}]""}","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=fi field=lv; study.translation; study.explanation; study.examples composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-080","fc2e96e18f9783a4","fc2e96e18f9783a431b9b195bc9c7240e311f03516b2996c07a6383ff86cd132","DISC-G2-A1-FI-L0003","g2/a1/fi|Knoblauch|idx:339|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Knoblauch|idx:339","lv","ķiploks","Knoblauch","","Küüslauk","Küüslauk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Küüslauk"" de_reference=""Knoblauch"""
"ESC-006","BATCH-080","f5abbe5818b46834","f5abbe5818b46834da671b3cd903977d0c441a189fa4a590d32029a6ae462437","DISC-G2-A1-FI-L0004","g2/a1/fi|Koch|idx:340|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Koch|idx:340","lv","pavārs","Koch","","Kokk","Kokk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Kokk"" de_reference=""Koch"""
"ESC-006","BATCH-078","8ae73bbee3fa7688","8ae73bbee3fa7688d37c45dc12a7ac2020c851aebc515b104e222cba1e7df127","DISC-G2-A1-FI-L0005","g2/a1/fi|Köchin|idx:341|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Köchin|idx:341","lv","pavāre","Köchin","","Naiskokk","Naiskokk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Naiskokk"" de_reference=""Köchin"""
"ESC-006","BATCH-079","bfed14e9a4babe20","bfed14e9a4babe209dff105d0e0525c4bffbf604eb08a177a942772c782797b4","DISC-G2-A1-FI-L0001","g2/a1/fi|können|idx:319|lv, study|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","können|idx:319","lv, study","varēt • prast","können","","{""lv"":""Saama • Oskama"",""study.translation"":""Saama • Oskama"",""study.explanation"":""[\""Põhiidee: können tähendab midagi suutma või oskama teha.\"",\""Kui jutt on võimest või oskusest, öeldakse eesti keeles sageli oskama.\"",\""Kui jutt on võimalusest, öeldakse sageli saama.\"",\""Können on modaaltegusõna, seepärast seisab teine tegusõna tavaliselt lause lõpus.\""]"",""study.examples"":""[{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Ma oskan saksa keelt rääkida.\""},{\""de\"":\""Kannst du mir helfen?\"",\""lv\"":\""Kas sa saad mind aidata?\""},{\""de\"":\""Wir können heute kommen.\"",\""lv\"":\""Me saame täna tulla.\""},{\""de\"":\""Er kann gut schwimmen.\"",\""lv\"":\""Ta oskab hästi ujuda.\""}]"",""study.comparison"":""[{\""word\"":\""können\"",\""meaning\"":\""Saama / oskama\"",\""example\"":\""Ich kann schwimmen. = Osaan uida.\""},{\""word\"":\""dürfen\"",\""meaning\"":\""Tohtima\"",\""example\"":\""Darf ich gehen? = Voiko minun mennä?\""},{\""word\"":\""müssen\"",\""meaning\"":\""Vajama / pidama\"",\""example\"":\""Ich muss lernen. = Minun täytyy opiskella.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Teadma\"",\""example\"":\""Ich weiß das. = Tiedän sen.\""}]"",""study.tip"":""{\""text\"":\""Atceries: prasme/iespēja → können.\""}"",""study.important"":""[\""können ei ole sama kuin dürfen. können = pystyä/osata, dürfen = saada.\"",\""Lauseessa können-verbin kanssa toinen verbi usein on lopussa: Ich kann schwimmen.\""]""}","{""lv"":""Saama • Oskama"",""study.translation"":""Saama • Oskama"",""study.explanation"":""[\""Põhiidee: können tähendab midagi suutma või oskama teha.\"",\""Kui jutt on võimest või oskusest, öeldakse eesti keeles sageli oskama.\"",\""Kui jutt on võimalusest, öeldakse sageli saama.\"",\""Können on modaaltegusõna, seepärast seisab teine tegusõna tavaliselt lause lõpus.\""]"",""study.examples"":""[{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Ma oskan saksa keelt rääkida.\""},{\""de\"":\""Kannst du mir helfen?\"",\""lv\"":\""Kas sa saad mind aidata?\""},{\""de\"":\""Wir können heute kommen.\"",\""lv\"":\""Me saame täna tulla.\""},{\""de\"":\""Er kann gut schwimmen.\"",\""lv\"":\""Ta oskab hästi ujuda.\""}]"",""study.comparison"":""[{\""word\"":\""können\"",\""meaning\"":\""Saama / oskama\"",\""example\"":\""Ich kann schwimmen. = Osaan uida.\""},{\""word\"":\""dürfen\"",\""meaning\"":\""Tohtima\"",\""example\"":\""Darf ich gehen? = Voiko minun mennä?\""},{\""word\"":\""müssen\"",\""meaning\"":\""Vajama / pidama\"",\""example\"":\""Ich muss lernen. = Minun täytyy opiskella.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Teadma\"",\""example\"":\""Ich weiß das. = Tiedän sen.\""}]"",""study.tip"":""{\""text\"":\""Atceries: prasme/iespēja → können.\""}"",""study.important"":""[\""können ei ole sama kuin dürfen. können = pystyä/osata, dürfen = saada.\"",\""Lauseessa können-verbin kanssa toinen verbi usein on lopussa: Ich kann schwimmen.\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv, study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-077","597387fe39858f99","597387fe39858f990bf0df26e667ecb9d5ac844c20f5837055dc97dd07d67bf3","DISC-G2-A1-FI-L0006","g2/a1/fi|Kopf|idx:342|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kopf|idx:342","lv","galva","Kopf","","Pea","Pea","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Pea"" de_reference=""Kopf"""
