escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-063","BATCH-120","51a80a7531809d2b","51a80a7531809d2bc58214311bbb107c5420bfb78cc449477b5dfd78aadad78b","DISC-G2-A1-PT-L0005","g2/a1/pt|bis|idx:91|lv, study.translation, study.examples, study.comparison|TARGET_LANGUAGE_CONTAMINATION|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","bis|idx:91","lv, study.translation, study.examples, study.comparison","līdz","bis","","{""lv"":""Lidz"",""study.translation"":""Lidz"",""study.examples"":""[{\""de\"":\""Ich warte bis zu deiner Ankunft.\"",\""lv\"":\""É gaidu līdz tavai ierašanās.\""},{\""de\"":\""Bleib hier, bis ich zurückkomme.\"",\""lv\"":\""Paliec šeit, līdz é atgriezīšos.\""},{\""de\"":\""Ich lerne Deutsch bis zum Abend.\"",\""lv\"":\""Eu estudo alemão até a noite.\""},{\""de\"":\""Bis jetzt habe ich nichts verstanden.\"",\""lv\"":\""Ok... acho que isso não vai funcionar.\""}]"",""study.comparison"":""[{\""word\"":\""bis\"",\""meaning\"":\""Lidz (laika punkta sasniegšanai)\"",\""example\"":\""Ich bleibe bis morgen. – A partida é às 18h.\""},{\""word\"":\""bis zu\"",\""meaning\"":\""Lidz (lidz noteiktam laikam)\"",\""example\"":\""bis zum Bahnhof – É strādāju no 9 lidz 17.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz tam, kamēr\"",\""example\"":\""Bis jetzt habe ich nichts verstanden. – É gaidu, lidz tu atnāksi.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz šim, līdz šai dienai\"",\""example\"":\""Bis jetzt ist alles gut. – Līdz šim viveu ir labi.\""}]""}","{""lv"":""Lidz"",""study.translation"":""Lidz"",""study.examples"":""[{\""de\"":\""Ich warte bis zu deiner Ankunft.\"",\""lv\"":\""É gaidu līdz tavai ierašanās.\""},{\""de\"":\""Bleib hier, bis ich zurückkomme.\"",\""lv\"":\""Paliec šeit, līdz é atgriezīšos.\""},{\""de\"":\""Ich lerne Deutsch bis zum Abend.\"",\""lv\"":\""Eu estudo alemão até a noite.\""},{\""de\"":\""Bis jetzt habe ich nichts verstanden.\"",\""lv\"":\""Ok... acho que isso não vai funcionar.\""}]"",""study.comparison"":""[{\""word\"":\""bis\"",\""meaning\"":\""Lidz (laika punkta sasniegšanai)\"",\""example\"":\""Ich bleibe bis morgen. – A partida é às 18h.\""},{\""word\"":\""bis zu\"",\""meaning\"":\""Lidz (lidz noteiktam laikam)\"",\""example\"":\""bis zum Bahnhof – É strādāju no 9 lidz 17.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz tam, kamēr\"",\""example\"":\""Bis jetzt habe ich nichts verstanden. – É gaidu, lidz tu atnāksi.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz šim, līdz šai dienai\"",\""example\"":\""Bis jetzt ist alles gut. – Līdz šim viveu ir labi.\""}]""}","PASS","","TARGET_LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=lv, study.translation, study.examples, study.comparison composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-177","c5800321f22de9d1","c5800321f22de9d12d0b2b7b19b774800277d436d9c6b33a005466e73cc85e8e","DISC-G2-A1-PT-L0004","g2/a1/pt|kennen|idx:310|lv; study.translation; study.explanation; study.examples; study.comparison; study.tip; study.important|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","kennen|idx:310","lv; study.translation; study.explanation; study.examples; study.comparison; study.tip; study.important","pazīt","kennen","","{""lv"":""Pazit"",""study.translation"":""Pazit"",""study.explanation"":""[\""Galvenā doma: Pazīt cilvēku, vietu vai lagu no pieredzes.\"",\""Conhecendo galvenokārt nozīmē: personīga pazīšana.\"",\""Bieži raksturo: cilvēkus, proíbe.\"",\""Kennen Laato, si pazīsti cilvēku, vietu vai Laatu no personīgās pieredzes.\""]"",""study.examples"":""[{\""de\"":\""Ich kenne ihn.\"",\""lv\"":\""É o verdadeiro pazīstu.\""},{\""de\"":\""Kennen Sie diese Frau?\"",\""lv\"":\""Vá para a pazīstat šo sievieti?\""},{\""de\"":\""Wo habt ihr euch kennengelernt?\"",\""lv\"":\""Você quer compartilhar seus pensamentos?\""},{\""de\"":\""Ich kenne ihn.\"",\""lv\"":\""É o verdadeiro pazīstu.\""},{\""de\"":\""kennen\"",\""lv\"":\""Pazit • Excluir\""}]"",""study.comparison"":""[{\""word\"":\""kennen\"",\""meaning\"":\""Pazīt (cilvēku, vietu, Laatu)\"",\""example\"":\""Ich kenne ihn. – É o verdadeiro pazīstu.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zināt (fato, informação)\"",\""example\"":\""Ich weiß seinen Namen. – É zinu viņa vārdu.\""}]"",""study.tip"":""[\""kennen = conhecer\"",\""Use kennen quando o contexto corresponder a este significado.\""]"",""study.important"":""[\""kennen = conhecer uma pessoa/lugar.\"",\""kennen = conhecer.\"",\""Conhecer uma pessoa, lugar ou coisa pela experiência.\""]""}","{""lv"":""Pazit"",""study.translation"":""Pazit"",""study.explanation"":""[\""Galvenā doma: Pazīt cilvēku, vietu vai lagu no pieredzes.\"",\""Conhecendo galvenokārt nozīmē: personīga pazīšana.\"",\""Bieži raksturo: cilvēkus, proíbe.\"",\""Kennen Laato, si pazīsti cilvēku, vietu vai Laatu no personīgās pieredzes.\""]"",""study.examples"":""[{\""de\"":\""Ich kenne ihn.\"",\""lv\"":\""É o verdadeiro pazīstu.\""},{\""de\"":\""Kennen Sie diese Frau?\"",\""lv\"":\""Vá para a pazīstat šo sievieti?\""},{\""de\"":\""Wo habt ihr euch kennengelernt?\"",\""lv\"":\""Você quer compartilhar seus pensamentos?\""},{\""de\"":\""Ich kenne ihn.\"",\""lv\"":\""É o verdadeiro pazīstu.\""},{\""de\"":\""kennen\"",\""lv\"":\""Pazit • Excluir\""}]"",""study.comparison"":""[{\""word\"":\""kennen\"",\""meaning\"":\""Pazīt (cilvēku, vietu, Laatu)\"",\""example\"":\""Ich kenne ihn. – É o verdadeiro pazīstu.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zināt (fato, informação)\"",\""example\"":\""Ich weiß seinen Namen. – É zinu viņa vārdu.\""}]"",""study.tip"":""[\""kennen = conhecer\"",\""Use kennen quando o contexto corresponder a este significado.\""]"",""study.important"":""[\""kennen = conhecer uma pessoa/lugar.\"",\""kennen = conhecer.\"",\""Conhecer uma pessoa, lugar ou coisa pela experiência.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv; study.translation; study.explanation; study.examples; study.comparison; study.tip; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","a8a90d9d80576bd9","a8a90d9d80576bd9102c0dd362f0e64794dde9a64c1871035b8d679e31aeb127","DISC-G2-A1-PT-L0006","g2/a1/pt|Kirche|idx:316|lv|SPELLING_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Kirche|idx:316","lv","baznīca","Kirche","","Baznica","Baznica","PASS","","SPELLING_ERROR","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-190","31a17f68eb19286b","31a17f68eb19286b4356bdf261dc732f25c7a77927fbe576a698d13409a576cd","DISC-G2-A1-PT-L0001","g2/a1/pt|Kleidung|idx:338|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Kleidung|idx:338","lv","apģērbs","Kleidung","","Ap.ērbs","Ap.ērbs","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-177","8750b7fb488932e4","8750b7fb488932e4924adff7af328f544d29d300c975550c84769ffe0a82b73c","DISC-G2-A1-PT-L0002","g2/a1/pt|klein|idx:6|lv, study.explanation, study.examples[].lv, study.tip, study.important|MISTRANSLATION|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","klein|idx:6","lv, study.explanation, study.examples[].lv, study.tip, study.important","mazs","klein","","{""lv"":""Labirintos"",""study.explanation"":""[\""Idéia principal: tamanho ou escopo pequeno.\"",\""Pequeno galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples[].lv"":null,""study.tip"":""[\""klein = pequeno\"",\""Use klein quando o contexto corresponder a este significado.\""]"",""study.important"":""[\""klein = mazs izmērā.\"",\""klein = mazs.\""]""}","{""lv"":""Labirintos"",""study.explanation"":""[\""Idéia principal: tamanho ou escopo pequeno.\"",\""Pequeno galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples[].lv"":null,""study.tip"":""[\""klein = pequeno\"",\""Use klein quando o contexto corresponder a este significado.\""]"",""study.important"":""[\""klein = mazs izmērā.\"",\""klein = mazs.\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv, study.explanation, study.examples[].lv, study.tip, study.important confirmed field absent in current production schema; LABOT apply target does not exist."
"ESC-063","BATCH-190","3e3a34b74f336441","3e3a34b74f3364418594856dbdaf54518302ece45ece5f1e33feaf0a9984f936","DISC-G2-A1-PT-L0002","g2/a1/pt|Knoblauch|idx:339|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Knoblauch|idx:339","lv","ķiploks","Knoblauch","","Iploks","Iploks","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-191","fb5cc64f90d726b3","fb5cc64f90d726b3c3bd0f4d4f181fa69309698b721d1353d8a66f09631b820b","DISC-G2-A1-PT-L0003","g2/a1/pt|Koch|idx:340|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Koch|idx:340","lv","pavārs","Koch","","Pavares","Pavares","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-190","af6bf1c8212280bc","af6bf1c8212280bc93b0d727d01bfba76df7ecbbfeaed71f8f4afaa883ca6339","DISC-G2-A1-PT-L0004","g2/a1/pt|Köchin|idx:341|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Köchin|idx:341","lv","pavāre","Köchin","","Pavare","Pavare","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-175","13a2e32322204e19","13a2e32322204e1984f23ceeefbcbef4119720e23b17270bd31884bcdd10d947","DISC-G2-A1-PT-L0001","g2/a1/pt|können|idx:319|lv; study.translation; study.explanation; study.examples; study.comparison|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","können|idx:319","lv; study.translation; study.explanation; study.examples; study.comparison","varēt • prast","können","","{""lv"":""Varet • Prast"",""study.translation"":""Varet • Prast"",""study.explanation"":""[\""Adestramento Galvenā: können nozīmē varēt vai prst kaut ko izdarīt.\"",\""Sim, você pode gastar seu tempo, vamos ver o que você pode fazer.\"",\""Sim, ainda estou aqui, é hora de chegar lá.\"",\""May ir modālais darbības vārds, tāpēc otrais darbības vārds parasti stāv bijās.\""]"",""study.examples"":""[{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""É protu runāt vaciski.\""},{\""de\"":\""Kannst du mir helfen?\"",\""lv\"":\""Você vai ser um palīdzēt?\""},{\""de\"":\""Wir können heute kommen.\"",\""lv\"":\""Mēs šodien varam atnākt.\""},{\""de\"":\""Er kann gut schwimmen.\"",\""lv\"":\""Viņš labi prot pldēt.\""}]"",""study.comparison"":""[{\""word\"":\""können\"",\""meaning\"":\""Varet/prast\"",\""example\"":\""Ich kann schwimmen. = Eu posso nadar.\""},{\""word\"":\""dürfen\"",\""meaning\"":\""Drikstet\"",\""example\"":\""Darf ich gehen? = Posso ir?\""},{\""word\"":\""müssen\"",\""meaning\"":\""Vajadzēt / milho jā-\"",\""example\"":\""Ich muss lernen. = Eu tenho que estudar.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zinat\"",\""example\"":\""Ich weiß das. = Eu sei disso.\""}]""}","{""lv"":""Varet • Prast"",""study.translation"":""Varet • Prast"",""study.explanation"":""[\""Adestramento Galvenā: können nozīmē varēt vai prst kaut ko izdarīt.\"",\""Sim, você pode gastar seu tempo, vamos ver o que você pode fazer.\"",\""Sim, ainda estou aqui, é hora de chegar lá.\"",\""May ir modālais darbības vārds, tāpēc otrais darbības vārds parasti stāv bijās.\""]"",""study.examples"":""[{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""É protu runāt vaciski.\""},{\""de\"":\""Kannst du mir helfen?\"",\""lv\"":\""Você vai ser um palīdzēt?\""},{\""de\"":\""Wir können heute kommen.\"",\""lv\"":\""Mēs šodien varam atnākt.\""},{\""de\"":\""Er kann gut schwimmen.\"",\""lv\"":\""Viņš labi prot pldēt.\""}]"",""study.comparison"":""[{\""word\"":\""können\"",\""meaning\"":\""Varet/prast\"",\""example\"":\""Ich kann schwimmen. = Eu posso nadar.\""},{\""word\"":\""dürfen\"",\""meaning\"":\""Drikstet\"",\""example\"":\""Darf ich gehen? = Posso ir?\""},{\""word\"":\""müssen\"",\""meaning\"":\""Vajadzēt / milho jā-\"",\""example\"":\""Ich muss lernen. = Eu tenho que estudar.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zinat\"",\""example\"":\""Ich weiß das. = Eu sei disso.\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv; study.translation; study.explanation; study.examples; study.comparison composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-176","58dabbeca97113bf","58dabbeca97113bf594d08c39e73b5cfe05b5d529b69551ae40502e4f130a957","DISC-G2-A1-PT-L0002","g2/a1/pt|kosten|idx:320|lv; study.translation; study.explanation; study.examples; study.comparison|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","kosten|idx:320","lv; study.translation; study.explanation; study.examples; study.comparison","maksāt","kosten","","{""lv"":""Pagar"",""study.translation"":""Pagar"",""study.explanation"":""[\""Galvenā doma: cost nozīmē maksāt tik un tik — runā par lagas cenu.\"",\""Então vārdu Laato, kad jautā vai saka, cik kaut kas maksā, nevis kad cilvēks veic maksājumu.\"",\""É hora de fazer o trabalho antes de começar...?\"",\""Latviešu vārds maksāt šajā kontekstā irpareizs: Custa 5 euros. = Tas maksā 5 eiro.\"",\""Nesse caso, você não precisa de precisão, pode obter um valor tardio.\""]"",""study.examples"":""[{\""de\"":\""Das kostet 5 Euro.\"",\""lv\"":\""Tas maka 5 anos.\""},{\""de\"":\""Was kostet das?\"",\""lv\"":\""Cik ta maksa?\""},{\""de\"":\""Wie viel kostet der Pullover?\"",\""lv\"":\""Cik maksa dzemperis?\""},{\""de\"":\""Das Essen kostet nicht viel.\"",\""lv\"":\""A comida é barata.\""},{\""de\"":\""Ich bezahle die Rechnung.\"",\""lv\"":\""Este é maksāju renixinu.\""},{\""de\"":\""Kann ich bar bezahlen?\"",\""lv\"":\""Posso pagar em dinheiro?\""},{\""de\"":\""Er zahlt mit Karte.\"",\""lv\"":\""Viņš maksā ar karti.\""},{\""de\"":\""Ich zahle gleich.\"",\""lv\"":\""É samaksāšu tūlīt.\""}]"",""study.comparison"":""[{\""word\"":\""kosten\"",\""meaning\"":\""Maksāt (cenu) • Cik maksā\"",\""example\"":\""Das kostet 5 Euro. = Custa 5 euros.\""},{\""word\"":\""bezahlen\"",\""meaning\"":\""Maksat • Samaksat (nadu)\"",\""example\"":\""Ich bezahle die Rechnung. = Eu pago a conta.\""},{\""word\"":\""zahlen\"",\""meaning\"":\""Maksat • Samaksat\"",\""example\"":\""Kann ich bar zahlen? = Posso pagar em dinheiro?\""},{\""word\"":\""Was kostet...?\"",\""meaning\"":\""Quanto custa isso?\"",\""example\"":\""Was kostet das Buch? = Quanto custa o livro?\""}]""}","{""lv"":""Pagar"",""study.translation"":""Pagar"",""study.explanation"":""[\""Galvenā doma: cost nozīmē maksāt tik un tik — runā par lagas cenu.\"",\""Então vārdu Laato, kad jautā vai saka, cik kaut kas maksā, nevis kad cilvēks veic maksājumu.\"",\""É hora de fazer o trabalho antes de começar...?\"",\""Latviešu vārds maksāt šajā kontekstā irpareizs: Custa 5 euros. = Tas maksā 5 eiro.\"",\""Nesse caso, você não precisa de precisão, pode obter um valor tardio.\""]"",""study.examples"":""[{\""de\"":\""Das kostet 5 Euro.\"",\""lv\"":\""Tas maka 5 anos.\""},{\""de\"":\""Was kostet das?\"",\""lv\"":\""Cik ta maksa?\""},{\""de\"":\""Wie viel kostet der Pullover?\"",\""lv\"":\""Cik maksa dzemperis?\""},{\""de\"":\""Das Essen kostet nicht viel.\"",\""lv\"":\""A comida é barata.\""},{\""de\"":\""Ich bezahle die Rechnung.\"",\""lv\"":\""Este é maksāju renixinu.\""},{\""de\"":\""Kann ich bar bezahlen?\"",\""lv\"":\""Posso pagar em dinheiro?\""},{\""de\"":\""Er zahlt mit Karte.\"",\""lv\"":\""Viņš maksā ar karti.\""},{\""de\"":\""Ich zahle gleich.\"",\""lv\"":\""É samaksāšu tūlīt.\""}]"",""study.comparison"":""[{\""word\"":\""kosten\"",\""meaning\"":\""Maksāt (cenu) • Cik maksā\"",\""example\"":\""Das kostet 5 Euro. = Custa 5 euros.\""},{\""word\"":\""bezahlen\"",\""meaning\"":\""Maksat • Samaksat (nadu)\"",\""example\"":\""Ich bezahle die Rechnung. = Eu pago a conta.\""},{\""word\"":\""zahlen\"",\""meaning\"":\""Maksat • Samaksat\"",\""example\"":\""Kann ich bar zahlen? = Posso pagar em dinheiro?\""},{\""word\"":\""Was kostet...?\"",\""meaning\"":\""Quanto custa isso?\"",\""example\"":\""Was kostet das Buch? = Quanto custa o livro?\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv; study.translation; study.explanation; study.examples; study.comparison composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","64e207c87ce751d9","64e207c87ce751d9fe75b7bff1ea3a682b42dee891c0ac55514b89ff6740116d","DISC-G2-A1-PT-L0010","g2/a1/pt|Kuss|idx:348|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Kuss|idx:348","lv","skūpsts","Kuss","","Skupsts","Skupsts","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-191","f3dc65e016952751","f3dc65e016952751c6d8ad169837f52a8ddc17404a2ea45c53979b30307ddf1a","DISC-G2-A1-PT-L0008","g2/a1/pt|küssen|idx:321|lv|SPELLING_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","küssen|idx:321","lv","skūpstīt","küssen","","Skupstit","Skupstit","PASS","","SPELLING_ERROR","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-176","4c7a1e4abb8cc540","4c7a1e4abb8cc540acdce75ab25bc9fbfbfce4d01c081e4c518eb0b7248210f1","DISC-G2-A1-PT-L0003","g2/a1/pt|Laden|idx:349|lv; study.translation; study.explanation; study.examples; study.tip; study.important|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Laden|idx:349","lv; study.translation; study.explanation; study.examples; study.tip; study.important","veikals","Laden","","{""lv"":""Vekals"",""study.translation"":""Vekals"",""study.explanation"":""[\""Galvenā tama: der Laden ar lielo burtu an artikulu der ir Laatvārds — mazs veikals.\"",\""Carregue o baralho burtu ir darbības vārds — iekraut vai uzlādēt.\"",\""A loja ikdienā bieži apzīmē nelielu veikalu (loja dentro da loja = pirkties veikalā).\"",\""Daudzskaitlī: estes Läden.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe in den Laden.\"",\""lv\"":\""É você quem é veikalu.\""},{\""de\"":\""Der Laden ist geschlossen.\"",\""lv\"":\""Veikals ir slēgts.\""},{\""de\"":\""Es gibt viele Läden hier.\"",\""lv\"":\""Veja ir daudz veikalu.\""},{\""de\"":\""Ich muss mein Handy laden.\"",\""lv\"":\""Telefones man jāuzlādē.\""}]"",""study.tip"":""[\""der Laden com letra maiúscula — substantivo (loja).\"",\""laden com letra minúscula — verbo (carregar/recarregar).\""]"",""study.important"":""[\""der Laden = loja (substantivo).\"",\""laden = carregar/recarregar (verbo).\"",\""Daudzskaitlī: estes Läden.\""]""}","{""lv"":""Vekals"",""study.translation"":""Vekals"",""study.explanation"":""[\""Galvenā tama: der Laden ar lielo burtu an artikulu der ir Laatvārds — mazs veikals.\"",\""Carregue o baralho burtu ir darbības vārds — iekraut vai uzlādēt.\"",\""A loja ikdienā bieži apzīmē nelielu veikalu (loja dentro da loja = pirkties veikalā).\"",\""Daudzskaitlī: estes Läden.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe in den Laden.\"",\""lv\"":\""É você quem é veikalu.\""},{\""de\"":\""Der Laden ist geschlossen.\"",\""lv\"":\""Veikals ir slēgts.\""},{\""de\"":\""Es gibt viele Läden hier.\"",\""lv\"":\""Veja ir daudz veikalu.\""},{\""de\"":\""Ich muss mein Handy laden.\"",\""lv\"":\""Telefones man jāuzlādē.\""}]"",""study.tip"":""[\""der Laden com letra maiúscula — substantivo (loja).\"",\""laden com letra minúscula — verbo (carregar/recarregar).\""]"",""study.important"":""[\""der Laden = loja (substantivo).\"",\""laden = carregar/recarregar (verbo).\"",\""Daudzskaitlī: estes Läden.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv; study.translation; study.explanation; study.examples; study.tip; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
