escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-046","BATCH-171","bef76b1ff359942f","bef76b1ff359942f623a139b013bd3516a5aaaf65d22d7f4d53e877f2a81c8d5","DISC-G2-A1-NB-L0004","g2/a1/nb|bringen|idx:111|study|TRANSLATION_ERROR|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","bringen|idx:111","study","atnest","bringen","","{""study.translation"":""Tooma • Viima"",""study.explanation"":""[\""Põhiidee: bringen gejättä magadi kellegi tooma, viima või domitama.\"",\""Bringen brukes, kui magadi veke teise kohta vei teise teise teise.\"",\""Se ei ole sama mis nehmen, sest nehmen geindet endele tämä.\"",\""Holen täytä yögä memne ja tooma või tämä.\"",\""Oversettelsen bestemmes av konteksten.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""For mulle palun vidd.\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""Ma viin sind koju.\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""Ta viib bibi kooli.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""Ma vőn bőbő.\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""Tooma / viima / vukkile vaittama\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Võtma / kète vämä\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Järele minema / tooma\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Kaasa tomaja ja vakkele tooma\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""ta\"",\""example\"":\""Ich nehme das Buch. – Jeg tar boken.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pārvieto pie kāda → bringen; paņem sev → nehmen.\""}"",""study.important"":""[\""bringen rāda virzienu pie kāda vai uz kādu vietu.\"",\""nehmen nozīmē paņemt, bet ne obligāti nogādāt citam.\"",\""Den latviske oversettelsen avhenger av konteksten.\""]""}","{""study.translation"":""Tooma • Viima"",""study.explanation"":""[\""Põhiidee: bringen gejättä magadi kellegi tooma, viima või domitama.\"",\""Bringen brukes, kui magadi veke teise kohta vei teise teise teise.\"",\""Se ei ole sama mis nehmen, sest nehmen geindet endele tämä.\"",\""Holen täytä yögä memne ja tooma või tämä.\"",\""Oversettelsen bestemmes av konteksten.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""For mulle palun vidd.\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""Ma viin sind koju.\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""Ta viib bibi kooli.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""Ma vőn bőbő.\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""Tooma / viima / vukkile vaittama\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Võtma / kète vämä\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Järele minema / tooma\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Kaasa tomaja ja vakkele tooma\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""ta\"",\""example\"":\""Ich nehme das Buch. – Jeg tar boken.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pārvieto pie kāda → bringen; paņem sev → nehmen.\""}"",""study.important"":""[\""bringen rāda virzienu pie kāda vai uz kādu vietu.\"",\""nehmen nozīmē paņemt, bet ne obligāti nogādāt citam.\"",\""Den latviske oversettelsen avhenger av konteksten.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For bringen|idx:111, path study captures several nested target-language values. The reviewed payload begins “{""study.translation"":""Tooma • Viima"",""study.explanation"":""[\""Põhiidee: bringen gejättä magadi kellegi tooma, viima või domitama.\"",\""Bringen brukes, …”; against German “bringen” and LV “atnest”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-109","8f9439c12390a579","8f9439c12390a579a978001393b84468030dc8732086033f9d4fd094a834c1e2","DISC-G2-A1-NB-L0002","g2/a1/nb|Brot|idx:1|lv|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Brot|idx:1","lv","maize","Brot","","Leib","Leib","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","brød","For Brot|idx:1, path lv, “Leib” is linguistically wrong, malformed, or incomplete for German “Brot” and LV “maize”. Replace it with the individually reviewed nb wording “brød”."
"ESC-046","BATCH-108","570c5a3d6df0e675","570c5a3d6df0e67530c63a429372cef89994734b04d7ae026baefc7d67e51f4f","DISC-G2-A1-NB-L0021","g2/a1/nb|Brücke|idx:114|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Brücke|idx:114","lv","tilts","Brücke","","Sild","Sild","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bro","For Brücke|idx:114, path lv, “Sild” is linguistically wrong, malformed, or incomplete for German “Brücke” and LV “tilts”. Replace it with the individually reviewed nb wording “bro”."
"ESC-046","BATCH-109","a0769618b104df4a","a0769618b104df4a6ee83c4b7f7ab195b78852fa7011ebceb53f6f2063a89b6f","DISC-G2-A1-NB-L0022","g2/a1/nb|Bruder|idx:115|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Bruder|idx:115","lv","brālis","Bruder","","Vend","Vend","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bror","For Bruder|idx:115, path lv, “Vend” is linguistically wrong, malformed, or incomplete for German “Bruder” and LV “brālis”. Replace it with the individually reviewed nb wording “bror”."
"ESC-046","BATCH-109","77cc34f4a79a576e","77cc34f4a79a576e3a1013f4712656bd84f075cc3c7426ad9363329be4d68f08","DISC-G2-A1-NB-L0023","g2/a1/nb|Buch|idx:116|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Buch|idx:116","lv","grāmata","Buch","","Raamat","Raamat","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bok","For Buch|idx:116, path lv, “Raamat” is linguistically wrong, malformed, or incomplete for German “Buch” and LV “grāmata”. Replace it with the individually reviewed nb wording “bok”."
"ESC-046","BATCH-110","bf71360d1af8cd81","bf71360d1af8cd81954dc0b066da5b6f5cde8e7771a376d43934734d92debb46","DISC-G2-A1-NB-L0024","g2/a1/nb|Buchstabe|idx:117|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Buchstabe|idx:117","lv","burts","Buchstabe","","Täht","Täht","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bokstav","For Buchstabe|idx:117, path lv, “Täht” is linguistically wrong, malformed, or incomplete for German “Buchstabe” and LV “burts”. Replace it with the individually reviewed nb wording “bokstav”."
"ESC-046","BATCH-111","fffaa2d65235353a","fffaa2d65235353a4213bfaf71ed1b9ebed049ae735acecc035c1defe16898d2","DISC-G2-A1-NB-L0025","g2/a1/nb|Büro|idx:118|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Büro|idx:118","lv","birojs","Büro","","Kontor","Kontor","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","kontor","For Büro|idx:118, path lv, “Kontor” is linguistically wrong, malformed, or incomplete for German “Büro” and LV “birojs”. Replace it with the individually reviewed nb wording “kontor”."
"ESC-046","BATCH-109","7a82b0665f3e86f9","7a82b0665f3e86f968917e6c1dafdd340f5d35f9117f8c4e2ffd9c9830c3f6a7","DISC-G2-A1-NB-L0019","g2/a1/nb|Butterbrot|idx:112|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Butterbrot|idx:112","lv","sviestmaize","Butterbrot","","Voileib","Voileib","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","smørbrød","For Butterbrot|idx:112, path lv, “Voileib” is linguistically wrong, malformed, or incomplete for German “Butterbrot” and LV “sviestmaize”. Replace it with the individually reviewed nb wording “smørbrød”."
"ESC-046","BATCH-171","ee721cbc247777e7","ee721cbc247777e7c08968bc24a3a1bbfb02e19d0b889fe9b0ba6966f14c3f5b","DISC-G2-A1-NB-L0005","g2/a1/nb|da|idx:126|study|TRANSLATION_ERROR|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","da|idx:126","study","tur","da","","{""study.translation"":""Forsegle"",""study.explanation"":""[\""Hovedidé: det betyr at på A1-nivå oftest forsegle.\"",\""Da utstab dukke või ikkem kumelgi juba mainitule.\"",\""Olenevalt tilstitusst säda seda terekada ka kui siin või segl.\"",\""På A1-nivå, Łúmime sőna da szőtő szőlő kohamäörsőnana.\""]"",""study.examples"":""[{\""de\"":\""Da ist mein Auto.\"",\""lv\"":\""Forsegl på bilen min.\""},{\""de\"":\""Ich war da.\"",\""lv\"":\""Ma olin segl.\""},{\""de\"":\""Da kommt er.\"",\""lv\"":\""Siin ta tulb.\""},{\""de\"":\""Komm mal da her!\"",\""lv\"":\""Kom hit!\""}]"",""study.comparison"":""[{\""word\"":\""da\"",\""meaning\"":\""Sel • Siin • Siinsamas (üldiselt)\"",\""example\"":\""Der er bilen min.\""},{\""word\"":\""hier\"",\""meaning\"":\""Siin (kindlas kois)\"",\""example\"":\""Her er bilen min.\""},{\""word\"":\""dort\"",\""meaning\"":\""Forsegle\"",\""example\"":\""Der borte er bilen min.\""},{\""word\"":\""dann\"",\""meaning\"":\""Sis\"",\""example\"":\""Så går vi hjem.\""}]"",""study.tip"":""{\""text\"":\""Atceries: vispārīgs tur/te → da.\""}"",""study.important"":""[\""da er et generelt sted ord.\"",\""hier er spesifikt \\\""her\\\"", dort er lenger borte \\\""der\\\"".\""]""}","{""study.translation"":""Forsegle"",""study.explanation"":""[\""Hovedidé: det betyr at på A1-nivå oftest forsegle.\"",\""Da utstab dukke või ikkem kumelgi juba mainitule.\"",\""Olenevalt tilstitusst säda seda terekada ka kui siin või segl.\"",\""På A1-nivå, Łúmime sőna da szőtő szőlő kohamäörsőnana.\""]"",""study.examples"":""[{\""de\"":\""Da ist mein Auto.\"",\""lv\"":\""Forsegl på bilen min.\""},{\""de\"":\""Ich war da.\"",\""lv\"":\""Ma olin segl.\""},{\""de\"":\""Da kommt er.\"",\""lv\"":\""Siin ta tulb.\""},{\""de\"":\""Komm mal da her!\"",\""lv\"":\""Kom hit!\""}]"",""study.comparison"":""[{\""word\"":\""da\"",\""meaning\"":\""Sel • Siin • Siinsamas (üldiselt)\"",\""example\"":\""Der er bilen min.\""},{\""word\"":\""hier\"",\""meaning\"":\""Siin (kindlas kois)\"",\""example\"":\""Her er bilen min.\""},{\""word\"":\""dort\"",\""meaning\"":\""Forsegle\"",\""example\"":\""Der borte er bilen min.\""},{\""word\"":\""dann\"",\""meaning\"":\""Sis\"",\""example\"":\""Så går vi hjem.\""}]"",""study.tip"":""{\""text\"":\""Atceries: vispārīgs tur/te → da.\""}"",""study.important"":""[\""da er et generelt sted ord.\"",\""hier er spesifikt \\\""her\\\"", dort er lenger borte \\\""der\\\"".\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For da|idx:126, path study captures several nested target-language values. The reviewed payload begins “{""study.translation"":""Forsegle"",""study.explanation"":""[\""Hovedidé: det betyr at på A1-nivå oftest forsegle.\"",\""Da utstab dukke või ikkem kumelgi juba…”; against German “da” and LV “tur”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-108","65173e93b904aaef","65173e93b904aaef377d026d9bc152e21e8b9c9eda14e5dab87257a847b376f7","DISC-G2-A1-NB-L0001","g2/a1/nb|das|idx:129|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","das|idx:129","lv","vidus dzimtes noteiktais artikuls","das","","Kesksoo skrev om artikkelen","Kesksoo skrev om artikkelen","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bestemt artikkel for intetkjønn","For das|idx:129, path lv, “Kesksoo skrev om artikkelen” is linguistically wrong, malformed, or incomplete for German “das” and LV “vidus dzimtes noteiktais artikuls”. Replace it with the individually reviewed nb wording “bestemt artikkel for intetkjønn”."
"ESC-046","BATCH-109","7327d6c3cb8626d9","7327d6c3cb8626d9308c75bd78a7742a5cf4a3bb1c84812f457789282086bd2e","DISC-G2-A1-NB-L0002","g2/a1/nb|dass|idx:130|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","dass|idx:130","lv","ka","dass","","En","En","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","at","For dass|idx:130, path lv, “En” is linguistically wrong, malformed, or incomplete for German “dass” and LV “ka”. Replace it with the individually reviewed nb wording “at”."
"ESC-046","BATCH-109","8594b7f660652905","8594b7f660652905efbd55bad885d90aa1da7377175872aedb43a7b1ab5bfdac","DISC-G2-A1-NB-L0003","g2/a1/nb|der|idx:134|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","der|idx:134","lv","vīriešu dzimtes noteiktais artikuls","der","","Meessoo skrev artikkelen","Meessoo skrev artikkelen","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bestemt artikkel for hankjønn","For der|idx:134, path lv, “Meessoo skrev artikkelen” is linguistically wrong, malformed, or incomplete for German “der” and LV “vīriešu dzimtes noteiktais artikuls”. Replace it with the individually reviewed nb wording “bestemt artikkel for hankjønn”."
"ESC-046","BATCH-107","1a187bed9728a093","1a187bed9728a093aa8f9b95ade1fe46d771cfa35dc97ea67ed15eae8702e3e2","DISC-G2-A1-NB-L0004","g2/a1/nb|die|idx:137|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","die|idx:137","lv","sieviešu dzimtes noteiktais artikuls","die","","Naissoo skrev artikkelen","Naissoo skrev artikkelen","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","bestemt artikkel for hunkjønn","For die|idx:137, path lv, “Naissoo skrev artikkelen” is linguistically wrong, malformed, or incomplete for German “die” and LV “sieviešu dzimtes noteiktais artikuls”. Replace it with the individually reviewed nb wording “bestemt artikkel for hunkjønn”."
"ESC-046","BATCH-108","50a35b28dea94169","50a35b28dea94169bb688a0ddc841bbe37cf6e4343dbeaeaa1a6753ba83c7ed1","DISC-G2-A1-NB-L0005","g2/a1/nb|dieser|idx:139|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","dieser|idx:139","lv","šis","dieser","","Se","Se","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","denne","For dieser|idx:139, path lv, “Se” is linguistically wrong, malformed, or incomplete for German “dieser” and LV “šis”. Replace it with the individually reviewed nb wording “denne”."
"ESC-046","BATCH-109","a49342ab1a9eb329","a49342ab1a9eb3296d87bba7faf6516b3161774a5e807ff0f4d1f9f5ffcb6578","DISC-G2-A1-NB-L0001","g2/a1/nb|dürfen|idx:150|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","dürfen|idx:150","lv","drīkstēt","dürfen","","Tohtima","Tohtima","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","få lov","For dürfen|idx:150, path lv, “Tohtima” is linguistically wrong, malformed, or incomplete for German “dürfen” and LV “drīkstēt”. Replace it with the individually reviewed nb wording “få lov”."
"ESC-046","BATCH-110","c092d8a7f6e3bc87","c092d8a7f6e3bc872f5235c5afd5eae3f75aa27ade49238bb7dbea1a024d52f2","DISC-G2-A1-NB-L0002","g2/a1/nb|Dusche|idx:151|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Dusche|idx:151","lv","duša","Dusche","","Dusj","Dusj","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","dusj","For Dusche|idx:151, path lv, “Dusj” is linguistically wrong, malformed, or incomplete for German “Dusche” and LV “duša”. Replace it with the individually reviewed nb wording “dusj”."
"ESC-046","BATCH-111","f3ba93def7a61fc5","f3ba93def7a61fc505242f2a8da5cafeb26c1e39a316630074bd2b6e754321c0","DISC-G2-A1-NB-L0008","g2/a1/nb|E-Mail|idx:159|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","E-Mail|idx:159","lv","e-pasts","E-Mail","","E-post","E-post","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","e-post","For E-Mail|idx:159, path lv, “E-post” is linguistically wrong, malformed, or incomplete for German “E-Mail” and LV “e-pasts”. Replace it with the individually reviewed nb wording “e-post”."
"ESC-046","BATCH-110","b8b914cb44cd986e","b8b914cb44cd986ede6d6b87e90a910ed95256345099df9fe0518887a8df0ce3","DISC-G2-A1-NB-L0003","g2/a1/nb|Ecke|idx:152|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Ecke|idx:152","lv","stūris","Ecke","","Nurk","Nurk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","hjørne","For Ecke|idx:152, path lv, “Nurk” is linguistically wrong, malformed, or incomplete for German “Ecke” and LV “stūris”. Replace it with the individually reviewed nb wording “hjørne”."
"ESC-046","BATCH-107","24f96935b5e8dedb","24f96935b5e8dedbe4e96708d36d22fbff04f082c52501c84f16e6acd27c5005","DISC-G2-A1-NB-L0001","g2/a1/nb|ein|idx:154|study.explanation, study.examples, study.comparison|TARGET_LANGUAGE_CORRUPTION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","ein|idx:154","study.explanation, study.examples, study.comparison","[""Galvenā doma: ein ir nenoteiktais artikuls."",""ein ir nenoteiktais artikuls vīriešu un vidus dzimtes lietvārdiem nominatīvā."",""ein lieto vīriešu dzimtē: ein Mann."",""ein lieto vidus dzimtē: ein Buch."",""Sieviešu dzimtē lieto: eine."",""Akuzatīvā vīriešu dzimtē: einen.""]","ein","","{""study.explanation"":""[\""Hovedidé: ein er ubestemt artikkel.\"",\""ein er ubestemt artikkel for hankjønn og nøytral kjønn substantiv i nominativ.\"",\""ein brukes i hankjønn: ein Mann.\"",\""ein brukes i nøytral kjønn: ein Buch.\"",\""I hunkjønn bruker man: eine.\"",\""I akkusativ hankjønn: einen.\""]"",""study.examples"":""[{\""de\"":\""Ein Mann wartet draußen.\"",\""lv\"":\""Üks mees ootab er valgt.\""},{\""de\"":\""Ich habe ein Buch.\"",\""lv\"":\""Mul on üks raamat.\""},{\""de\"":\""Er sucht einen Stift.\"",\""lv\"":\""Ta otsib litt pasta.\""},{\""de\"":\""Ein Kind spielt.\"",\""lv\"":\""Barnet leker.\""}]"",""study.comparison"":""[{\""word\"":\""ein Mann\"",\""meaning\"":\""hankjønn\"",\""example\"":\""En mann venter ute.\""},{\""word\"":\""eine Frau\"",\""meaning\"":\""hunkjønn\"",\""example\"":\""en kvinne\""},{\""word\"":\""ein Buch\"",\""meaning\"":\""nøytral kjønn\"",\""example\"":\""Jeg har en bok.\""},{\""word\"":\""einen Mann\"",\""meaning\"":\""akkusativ\"",\""example\"":\""en mann\""}]""}","{""study.explanation"":""[\""Hovedidé: ein er ubestemt artikkel.\"",\""ein er ubestemt artikkel for hankjønn og nøytral kjønn substantiv i nominativ.\"",\""ein brukes i hankjønn: ein Mann.\"",\""ein brukes i nøytral kjønn: ein Buch.\"",\""I hunkjønn bruker man: eine.\"",\""I akkusativ hankjønn: einen.\""]"",""study.examples"":""[{\""de\"":\""Ein Mann wartet draußen.\"",\""lv\"":\""Üks mees ootab er valgt.\""},{\""de\"":\""Ich habe ein Buch.\"",\""lv\"":\""Mul on üks raamat.\""},{\""de\"":\""Er sucht einen Stift.\"",\""lv\"":\""Ta otsib litt pasta.\""},{\""de\"":\""Ein Kind spielt.\"",\""lv\"":\""Barnet leker.\""}]"",""study.comparison"":""[{\""word\"":\""ein Mann\"",\""meaning\"":\""hankjønn\"",\""example\"":\""En mann venter ute.\""},{\""word\"":\""eine Frau\"",\""meaning\"":\""hunkjønn\"",\""example\"":\""en kvinne\""},{\""word\"":\""ein Buch\"",\""meaning\"":\""nøytral kjønn\"",\""example\"":\""Jeg har en bok.\""},{\""word\"":\""einen Mann\"",\""meaning\"":\""akkusativ\"",\""example\"":\""en mann\""}]""}","PASS","","TARGET_LANGUAGE_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For ein|idx:154, path study.explanation, study.examples, study.comparison captures several nested target-language values. The reviewed payload begins “{""study.explanation"":""[\""Hovedidé: ein er ubestemt artikkel.\"",\""ein er ubestemt artikkel for hankjønn og nøytral kjønn substantiv i nominativ.\"",\""e…”; against German “ein” and LV “[""Galvenā doma: ein ir nenoteiktais artikuls."",""ein ir nenoteiktais artikuls vīriešu un vidus dzimt…”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-108","5b0937c4afb41ad8","5b0937c4afb41ad8c4d41d03293d54896db8d0434f4da4ff736981946078f174","DISC-G2-A1-NB-L0005","g2/a1/nb|einfach|idx:155|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","einfach|idx:155","lv","vienkāršs","einfach","","Lett","Lett","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","lett","For einfach|idx:155, path lv, “Lett” is linguistically wrong, malformed, or incomplete for German “einfach” and LV “vienkāršs”. Replace it with the individually reviewed nb wording “lett”."
