source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-113","39d03b5d9f2f11ea","39d03b5d9f2f11ea512893a089d9d12e7da74d6b30e8f3632b1ad9162b2d3567","DISC-G2-A1-NN-L0012","g2/a1/nn|Gruppe|idx:255|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Gruppe","Gruppe","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","gruppe","NN Gruppe/lv: production «Gruppe» is German, not Nynorsk; LABOT to «gruppe» for group/grupa.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","94addc6d25ae96b8","94addc6d25ae96b85b230fae00c9631080fb20b3767ace5249fc48711d641799","DISC-G2-A1-NN-L0015","g2/a1/nn|Gurke|idx:258|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gurke|idx:258","lv","gurķis","Gurke","","Agurk","Agurk","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Gurke/lv: «Agurk» is correct Nynorsk for cucumber/gurķis.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","af9b8f6b9f4c7db3","af9b8f6b9f4c7db306c5527e2b129fb6e2d29b604e09687cc995b2e3e0a1d993","DISC-G2-A1-NN-L0024","g2/a1/nn|Handy|idx:271|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Handy|idx:271","lv","mobilais tālrunis","Handy","","Mobiltelefon","Mobiltelefon","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Handy/lv: «Mobiltelefon» fully renders mobile phone/mobilais tālrunis.","INDIVIDUAL_LINGUISTIC"
"BATCH-189","7789ea6d423a8210","7789ea6d423a8210e632821fcc763ea9c92967378d88f0f2136e1b198cc8dc17","DISC-G2-A1-NN-L0017","g2/a1/nn|ja|idx:297|lv|ORTHOGRAPHY|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ja|idx:297","lv","jā","ja","","Ja","Ja","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN ja/lv: «Ja» is correct Nynorsk for yes/jā.","INDIVIDUAL_LINGUISTIC"
"BATCH-116","f127087c95e76592","f127087c95e76592134d25bf10d091bb5816766fb5740c151ee8ec25c7c5830b","DISC-G2-A1-NN-L0018","g2/a1/nn|Januar|idx:298|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Januar|idx:298","lv","janvāris","Januar","","Januar","Januar","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Januar/lv: «Januar» matches Nynorsk month name for janvāris.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","d13e68b92c4bd1c4","d13e68b92c4bd1c43ac2b0c400d431ec09618b44347208849f682c2d5c2a16a0","DISC-G2-A1-NN-L0024","g2/a1/nn|Juni|idx:305|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Juni|idx:305","lv","jūnijs","Juni","","Juni","Juni","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Juni/lv: «Juni» matches Nynorsk month name for jūnijs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","5436bfd405456207","5436bfd405456207fbf7d8628f069fc8b31c826d73bf476a812d0f05f28e5a06","DISC-G2-A1-NN-L0020","g2/a1/nn|Kalender|idx:331|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kalender|idx:331","lv","kalendārs","Kalender","","Kalender","Kalender","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","kalender","NN Kalender/lv: capitalized «Kalender» is German orthography; Nynorsk headword should be lowercase «kalender» for kalendārs.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","8d079ee657b1a276","8d079ee657b1a276227a21c72908ea6796f70b7dd75cdca538ed7a70854925ed","DISC-G2-A1-NN-L0003","g2/a1/nn|Kilogramm|idx:312|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kilogramm|idx:312","lv","kilograms","Kilogramm","","Kilogram","Kilogram","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Kilogramm/lv: «Kilogram» is correct Nynorsk for kilogram/kilograms.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","1ed7e59679f28f17","1ed7e59679f28f17450d2922b6a6f4c630937da7c1e91898a3503ffe431a74cc","DISC-G2-A1-NN-L0004","g2/a1/nn|Kilometer|idx:313|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kilometer|idx:313","lv","kilometrs","Kilometer","","Kilometer","Kilometer","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Kilometer/lv: «Kilometer» is valid Nynorsk for kilometre/kilometrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","eaf39dcd3c0e5e8f","eaf39dcd3c0e5e8f749a8e5bf2823a42fcb5617d890c1a143339d9990af1f950","DISC-G2-A1-NN-L0004","g2/a1/nn|Koch|idx:340|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Koch|idx:340","lv","pavārs","Koch","","Kokk","Kokk","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Koch/lv: «Kokk» correctly translates cook/chef/pavārs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","3896c43f6af7694b","3896c43f6af7694b422f7dca8d999f6b9579ea0b27b9224cb058b94a96979671","DISC-G2-A1-NN-L0007","g2/a1/nn|Kraftwagen|idx:343|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Bil","Bil","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Kraftwagen/lv: «Bil» is idiomatic Nynorsk for car/automašīna.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6610313298a8ef41","6610313298a8ef418f0fd5957d41cdfb2e84b983cda4ebd56f8b1f45bef36367","DISC-G2-A1-NN-L0013","g2/a1/nn|Lampe|idx:350|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lampe","Lampe","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Lampe/lv: «Lampe» is valid Nynorsk for lamp/lampa; spelling matches target language.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","3d812913da381317","3d812913da38131743d4cabb8ffdae7466760be8a35b296b2087995d7659593e","DISC-G2-A1-NN-L0023","g2/a1/nn|leider|idx:367|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","leider|idx:367","lv","diemžēl","leider","","Dessverre","Dessverre","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN leider/lv: «Dessverre» correctly translates unfortunately/diemžēl.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","00b3e10827a1751b","00b3e10827a1751b3501fb711d88c58ff867e963821f0251d055357bb7db057d","DISC-G2-A1-NN-L0016","g2/a1/nn|Mai|idx:389|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Mai|idx:389","lv","maijs","Mai","","Mai","Mai","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Mai/lv: «Mai» matches Nynorsk month name for maijs.","INDIVIDUAL_LINGUISTIC"
"BATCH-116","f589c5e004771e4f","f589c5e004771e4fcc66b26fefadb2447d8d7eb174b737f2fd9de122ae95be64","DISC-G2-A1-NN-L0019","g2/a1/nn|Mandarine|idx:393|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Mandarine|idx:393","lv","mandarīns","Mandarine","","Mandarin","Mandarin","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Mandarine/lv: «Mandarin» is correct Nynorsk for mandarin/mandarīns.","INDIVIDUAL_LINGUISTIC"
"BATCH-174","e711eaf952a26cd5","e711eaf952a26cd5e0d39ea97db05ee9510705d5c1376b4324b927736902901e","DISC-G2-A1-NN-L0021","g2/a1/nn|März|idx:396|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","März|idx:396","lv","marts","März","","Mars","Mars","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","mars","NN März/lv: production «Mars» confuses month March/marts with planet Mars; LABOT to lowercase Nynorsk month «mars».","INDIVIDUAL_LINGUISTIC"
"BATCH-174","e52dcde6e73878a5","e52dcde6e73878a584c1d4e179b6a3f4b93a8e59865d2fd94eac44777f12ecdc","DISC-G2-A1-NN-L0018","g2/a1/nn|Musik|idx:422|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Musik|idx:422","lv","mūzika","Musik","","Musikk","Musikk","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Musik/lv: «Musikk» is standard Nynorsk for music/mūzika.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","4498825c022dde80","4498825c022dde80d20bab052fdd1aaef3ee934f2c88988334e3ab65bc7a7952","DISC-G2-A1-NN-L0015","g2/a1/nn|nie|idx:449|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","nie|idx:449","lv","nekad","nie","","Aldri","Aldri","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN nie/lv: «Aldri» correctly translates never/nekad.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","47c7312357ae3b86","47c7312357ae3b8645200155cbf49883bc62f7290f926970d7ed806e3ae0f434","DISC-G2-A1-NN-L0018","g2/a1/nn|November|idx:453|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","November|idx:453","lv","novembris","November","","November","November","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN November/lv: «November» matches Nynorsk month name for novembris.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","1214463285c73dfa","1214463285c73dfae11f634529bab805ae297b6c4328966cc8234b2b3c69204c","DISC-G2-A1-NN-L0019","g2/a1/nn|Null|idx:454|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Null|idx:454","lv","nulle","Null","","Null","Null","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Null/lv: «Null» is valid Nynorsk for zero/nulle.","INDIVIDUAL_LINGUISTIC"
"BATCH-116","ff171eeb0419668f","ff171eeb0419668fe0af7e9bee0e116e8c215f8a2ade88b52a328111d5551623","DISC-G2-A1-NN-L0023","g2/a1/nn|oft|idx:461|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","oft|idx:461","lv","bieži","oft","","Ofte","Ofte","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN oft/lv: «Ofte» correctly translates often/bieži.","INDIVIDUAL_LINGUISTIC"
"BATCH-174","caa9f1a6c43fd794","caa9f1a6c43fd79458803a2e99eab9ae088253cd7c8b8fffe0c1b9a7af7f5119","DISC-G2-A1-NN-L0002","g2/a1/nn|Reis|idx:496|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Reis|idx:496","lv","rīsi","Reis","","Ris","Ris","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Reis/lv: «Ris» is correct Nynorsk for rice/rīsi.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","1b58b899500b1d87","1b58b899500b1d87e34bd14a502189a5cc53f0ad57cb0e20476ec0bd645c1dd5","DISC-G2-A1-NN-L0011","g2/a1/nn|Rose|idx:502|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Rose|idx:502","lv","roze","Rose","","Rose","Rose","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Rose/lv: «Rose» is valid Nynorsk for rose/roze.","INDIVIDUAL_LINGUISTIC"
"BATCH-174","d9beb7f7737bd256","d9beb7f7737bd2564d450e97ecfd230f1aacdc551786f9b1ccd66e50b19a7b40","DISC-G2-A1-NN-L0014","g2/a1/nn|Salat|idx:506|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Salat|idx:506","lv","salāti","Salat","","Salat","Salat","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Salat/lv: «Salat» is acceptable Nynorsk for salad/salāti.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","32423738bdbc6a51","32423738bdbc6a518624afe5dcf259aabcf454ee6787b81098f90ccbf3989e9b","DISC-G2-A1-NN-L0002","g2/a1/nn|Schokolade|idx:520|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Schokolade|idx:520","lv","šokolāde","Schokolade","","Sjokolade","Sjokolade","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Schokolade/lv: «Sjokolade» correctly translates chocolate/šokolāde.","INDIVIDUAL_LINGUISTIC"
"BATCH-174","bc4cc3d2cfd10627","bc4cc3d2cfd10627c865b6ce9ce5097a0936ade2a40fdfb15d272b1420d73bd8","DISC-G2-A1-NN-L0022","g2/a1/nn|Sekunde|idx:545|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Sekunde|idx:545","lv","sekunde","Sekunde","","Sekund","Sekund","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Sekunde/lv: «Sekund» is correct Nynorsk for second/sekunde.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","29b07f7441e85c58","29b07f7441e85c5848c828dba88c09b31a5969d2a984263d50186a84f80f221d","DISC-G2-A1-NN-L0003","g2/a1/nn|siebzig|idx:555|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","siebzig|idx:555","lv","septiņdesmit","siebzig","","Sytti","Sytti","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN siebzig/lv: «Sytti» accurately renders seventy/septiņdesmit.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","2dd00e31416af1d2","2dd00e31416af1d257b104686c1979d0ea11f68d07888d0f2a0d6ebdafa269f5","DISC-G2-A1-NN-L0007","g2/a1/nn|Socke|idx:560|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Socke|idx:560","lv","zeķe","Socke","","Sokk","Sokk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Socke/lv: «Sokk» is correct Nynorsk for sock/zeķe.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","c3bc6531f115d9a7","c3bc6531f115d9a7450b0ce5f07056c909c271868b7ef97f7a3ed1ceeb7a5b50","DISC-G2-A1-NN-L0021","g2/a1/nn|stark|idx:575|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","stark|idx:575","lv","stiprs","stark","","Sterk","Sterk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN stark/lv: «Sterk» appropriately renders strong/stiprs.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","bf3213f0879b55c7","bf3213f0879b55c75fc2475045569aa2f9a5d0cfd2b9b3db509448e6f6f486f9","DISC-G2-A1-NN-L0023","g2/a1/nn|Straße|idx:578|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Straße|idx:578","lv","iela","Straße","","Gate","Gate","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Straße/lv: «Gate» is idiomatic Nynorsk for street/iela.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","6ed4cae212106e84","6ed4cae212106e84361943b7089a4fb5cb8244845b66a07010a8fca894218c23","DISC-G2-A1-NN-L0024","g2/a1/nn|Straßenbahn|idx:579|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Straßenbahn|idx:579","lv","tramvajs","Straßenbahn","","Trikk","Trikk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Straßenbahn/lv: «Trikk» is standard Nynorsk for tram/tramvajs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","2d9530bee95b71b1","2d9530bee95b71b1868eb21828a11cd7ae446feebaf3f5ddd59fb17b861a2fa2","DISC-G2-A1-NN-L0011","g2/a1/nn|Taxi|idx:591|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Taxi|idx:591","lv","taksometrs","Taxi","","Taxi","Taxi","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Taxi/lv: «Taxi» is the expected Nynorsk loan for taxi/taksometrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","5acea2a32d21c870","5acea2a32d21c870c7b69e94877ef9111ee28b7e59be62af5b0b63d45cfb6ecd","DISC-G2-A1-NN-L0013","g2/a1/nn|Telefon|idx:593|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Telefon|idx:593","lv","telefons","Telefon","","Telefon","Telefon","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Telefon/lv: «Telefon» is valid Nynorsk for telephone/telefons.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","916891868f526479","916891868f5264799c4c72583ca2f077a06f7e4fb0d68f697a737dbf80cdc473","DISC-G2-A1-NN-L0017","g2/a1/nn|Text|idx:597|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Text|idx:597","lv","teksts","Text","","Tekst","Tekst","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Text/lv: «Tekst» correctly translates text/teksts.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","d5a4c25bb4584ddd","d5a4c25bb4584dddf6b5330e007c77d7a6f2f75c74cdd49791f51c75f8414e41","DISC-G2-A1-NN-L0021","g2/a1/nn|Toilette|idx:601|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Toilette|idx:601","lv","tualete","Toilette","","Toalett","Toalett","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Toilette/lv: «Toalett» is correct Nynorsk for toilet/tualete.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","761e32aa522ccbb5","761e32aa522ccbb5f0805a0bdb167a3ce15f9a9defd6eaa756f02f262ef26e39","DISC-G2-A1-NN-L0022","g2/a1/nn|Tomate|idx:602|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Tomate|idx:602","lv","tomāts","Tomate","","Tomat","Tomat","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Tomate/lv: «Tomat» is standard Nynorsk for tomato/tomāts.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","57be524a54ce571d","57be524a54ce571d7cc6edf9941624fea45f460a65cf626550d8f4d48fb1487d","DISC-G2-A1-NN-L0023","g2/a1/nn|Treppe|idx:603|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Treppe|idx:603","lv","kāpnes","Treppe","","Trapp","Trapp","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Treppe/lv: «Trapp» correctly translates stairs/kāpnes.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","ab8fd8d65d6b1650","ab8fd8d65d6b165096c7389cd8603c1f74fa84791208302b8f335e2f1fcf24bf","DISC-G2-A1-NN-L0002","g2/a1/nn|U-Bahn|idx:607|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","U-Bahn|idx:607","lv","metro","U-Bahn","","T-bane","T-bane","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN U-Bahn/lv: «T-bane» is standard Nynorsk for metro/U-Bahn.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","5daffda20d968efd","5daffda20d968efd3693a1901aaf73b1e2f2aaac83045555caf14cba8a0a1aa0","DISC-G2-A1-NN-L0005","g2/a1/nn|verstehen|idx:621|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","verstehen|idx:621","lv","saprast","verstehen","","Forstå","Forstå","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN verstehen/lv: «Forstå» correctly translates to understand/saprast.","INDIVIDUAL_LINGUISTIC"
"BATCH-174","d8b2aa5d81da5fef","d8b2aa5d81da5fefcf6fdc2c76151ec986ce93f55cfb65f1378f2656614a88ca","DISC-G2-A1-NN-L0001","g2/a1/nn|Zucker|idx:669|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Zucker|idx:669","lv","cukurs","Zucker","","Sukker","Sukker","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Zucker/lv: «Sukker» is correct Nynorsk for sugar/cukurs.","INDIVIDUAL_LINGUISTIC"
