source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-112","0515cc6bcd65eaca","0515cc6bcd65eacacd81173b2ce458fe04b0e74bd43964b27cfc13129d5d98a7","DISC-G2-A1-NN-L0004","g2/a1/nn|Auto|idx:63|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Auto|idx:63","lv","automašīna","Auto","","Bil","Bil","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Auto” against Latvian “automašīna”: production “Bil” is the same verified nn lexical form “Bil”; no correction is needed.",""
"BATCH-115","d938187ac7d1d727","d938187ac7d1d72748945c9d5eb8881a0ec25303b63334a4371bdebd25a27d46","DISC-G2-A1-NN-L0009","g2/a1/nn|blau|idx:100|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","blau|idx:100","lv","zils","blau","","Blå","Blå","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “blau” against Latvian “zils”: production “Blå” is the same verified nn lexical form “Blå”; no correction is needed.",""
"BATCH-113","6f232e81056c1af2","6f232e81056c1af2012a7237315f80031842bc71faf437fe2a88a39ffb16cead","DISC-G2-A1-NN-L0011","g2/a1/nn|blond|idx:103|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","blond|idx:103","lv","blonds","blond","","Blond","Blond","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “blond” against Latvian “blonds”: production “Blond” is the same verified nn lexical form “Blond”; no correction is needed.",""
"BATCH-116","fecade61a4f9b23a","fecade61a4f9b23a65296baf644cee3029939d1a2558fca71253285a9d1e0c96","DISC-G2-A1-NN-L0025","g2/a1/nn|Büro|idx:118|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Büro|idx:118","lv","birojs","Büro","","Kontor","Kontor","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Büro” against Latvian “birojs”: production “Kontor” is the same verified nn lexical form “Kontor”; no correction is needed.",""
"BATCH-113","6dd606fa0ee6b38e","6dd606fa0ee6b38e0965d5129d9016a4cd42a81aedc17a79ec507e1b3d94bcdd","DISC-G2-A1-NN-L0012","g2/a1/nn|Dezember|idx:136|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Dezember|idx:136","lv","decembris","Dezember","","Desember","Desember","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Dezember” against Latvian “decembris”: production “Desember” is the same verified nn lexical form “Desember”; no correction is needed.",""
"BATCH-115","ba523ee866d2a2cc","ba523ee866d2a2ccc44ed9dc14128a2c7e2e1a04f5bd19cc2d6513ed8db83c8e","DISC-G2-A1-NN-L0002","g2/a1/nn|Dusche|idx:151|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Dusche|idx:151","lv","duša","Dusche","","Dusj","Dusj","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Dusche” against Latvian “duša”: production “Dusj” is the same verified nn lexical form “Dusj”; no correction is needed.",""
"BATCH-113","6e49909d4e7877df","6e49909d4e7877dff301f3d9fccb60551fdb85fc74c73fd85c841892e51de090","DISC-G2-A1-NN-L0008","g2/a1/nn|E-Mail|idx:159|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","E-Mail|idx:159","lv","e-pasts","E-Mail","","E-post","E-post","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “E-Mail” against Latvian “e-pasts”: production “E-post” is the same verified nn lexical form “E-post”; no correction is needed.",""
"BATCH-115","c07f508adadb59ff","c07f508adadb59ffec4bc42558ffb266f0c142ac58c8afe227fc0ec8867ad1a2","DISC-G2-A1-NN-L0021","g2/a1/nn|fast|idx:177|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","fast|idx:177","lv","gandrīz","fast","","Nesten","Nesten","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “fast” against Latvian “gandrīz”: production “Nesten” is the same verified nn lexical form “Nesten”; no correction is needed.",""
"BATCH-174","f390d9305b26504f","f390d9305b26504fa7b4b3129911b4f63dc977d9902adcf9e140811c80d4bd02","DISC-G2-A1-NN-L0020","g2/a1/nn|frisch|idx:204|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","frisch|idx:204","lv","svaigs","frisch","","Fersk","Fersk","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “frisch” against Latvian “svaigs”: production “Fersk” is the same verified nn lexical form “Fersk”; no correction is needed.",""
"BATCH-113","6359f56e11faa70d","6359f56e11faa70da1268d1498101813908d60d2de23b667f4caf7cf43166717","DISC-G2-A1-NN-L0005","g2/a1/nn|Gramm|idx:246|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gramm|idx:246","lv","grams","Gramm","","Gram","Gram","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Gramm” against Latvian “grams”: production “Gram” is the same verified nn lexical form “Gram”; no correction is needed.",""
"BATCH-114","753bfa062bab8d53","753bfa062bab8d53de39c7a33cea781f395204a612944011a80aebac8f0c06a5","DISC-G2-A1-NN-L0006","g2/a1/nn|Grammatik|idx:247|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Grammatik|idx:247","lv","gramatika","Grammatik","","Grammatikk","Grammatikk","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Grammatik” against Latvian “gramatika”: production “Grammatikk” is the same verified nn lexical form “Grammatikk”; no correction is needed.",""
"BATCH-113","39d03b5d9f2f11ea","39d03b5d9f2f11ea512893a089d9d12e7da74d6b30e8f3632b1ad9162b2d3567","DISC-G2-A1-NN-L0012","g2/a1/nn|Gruppe|idx:255|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Gruppe","Gruppe","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Gruppe” against Latvian “grupa”: production “Gruppe” is the same verified nn lexical form “Gruppe”; no correction is needed.",""
"BATCH-114","94addc6d25ae96b8","94addc6d25ae96b85b230fae00c9631080fb20b3767ace5249fc48711d641799","DISC-G2-A1-NN-L0015","g2/a1/nn|Gurke|idx:258|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gurke|idx:258","lv","gurķis","Gurke","","Agurk","Agurk","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Gurke” against Latvian “gurķis”: production “Agurk” is the same verified nn lexical form “Agurk”; no correction is needed.",""
"BATCH-114","af9b8f6b9f4c7db3","af9b8f6b9f4c7db306c5527e2b129fb6e2d29b604e09687cc995b2e3e0a1d993","DISC-G2-A1-NN-L0024","g2/a1/nn|Handy|idx:271|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Handy|idx:271","lv","mobilais tālrunis","Handy","","Mobiltelefon","Mobiltelefon","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Handy” against Latvian “mobilais tālrunis”: production “Mobiltelefon” is the same verified nn lexical form “Mobiltelefon”; no correction is needed.",""
"BATCH-189","7789ea6d423a8210","7789ea6d423a8210e632821fcc763ea9c92967378d88f0f2136e1b198cc8dc17","DISC-G2-A1-NN-L0017","g2/a1/nn|ja|idx:297|lv|ORTHOGRAPHY|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ja|idx:297","lv","jā","ja","","Ja","Ja","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “ja” against Latvian “jā”: production “Ja” is the same verified nn lexical form “Ja”; no correction is needed.",""
"BATCH-116","f127087c95e76592","f127087c95e76592134d25bf10d091bb5816766fb5740c151ee8ec25c7c5830b","DISC-G2-A1-NN-L0018","g2/a1/nn|Januar|idx:298|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Januar|idx:298","lv","janvāris","Januar","","Januar","Januar","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Januar” against Latvian “janvāris”: production “Januar” is the same verified nn lexical form “Januar”; no correction is needed.",""
"BATCH-115","d13e68b92c4bd1c4","d13e68b92c4bd1c43ac2b0c400d431ec09618b44347208849f682c2d5c2a16a0","DISC-G2-A1-NN-L0024","g2/a1/nn|Juni|idx:305|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Juni|idx:305","lv","jūnijs","Juni","","Juni","Juni","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Juni” against Latvian “jūnijs”: production “Juni” is the same verified nn lexical form “Juni”; no correction is needed.",""
"BATCH-113","5436bfd405456207","5436bfd405456207fbf7d8628f069fc8b31c826d73bf476a812d0f05f28e5a06","DISC-G2-A1-NN-L0020","g2/a1/nn|Kalender|idx:331|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kalender|idx:331","lv","kalendārs","Kalender","","Kalender","Kalender","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Kalender” against Latvian “kalendārs”: production “Kalender” is the same verified nn lexical form “Kalender”; no correction is needed.",""
"BATCH-114","8d079ee657b1a276","8d079ee657b1a276227a21c72908ea6796f70b7dd75cdca538ed7a70854925ed","DISC-G2-A1-NN-L0003","g2/a1/nn|Kilogramm|idx:312|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kilogramm|idx:312","lv","kilograms","Kilogramm","","Kilogram","Kilogram","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Kilogramm” against Latvian “kilograms”: production “Kilogram” is the same verified nn lexical form “Kilogram”; no correction is needed.",""
"BATCH-112","1ed7e59679f28f17","1ed7e59679f28f17450d2922b6a6f4c630937da7c1e91898a3503ffe431a74cc","DISC-G2-A1-NN-L0004","g2/a1/nn|Kilometer|idx:313|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kilometer|idx:313","lv","kilometrs","Kilometer","","Kilometer","Kilometer","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Kilometer” against Latvian “kilometrs”: production “Kilometer” is the same verified nn lexical form “Kilometer”; no correction is needed.",""
"BATCH-115","eaf39dcd3c0e5e8f","eaf39dcd3c0e5e8f749a8e5bf2823a42fcb5617d890c1a143339d9990af1f950","DISC-G2-A1-NN-L0004","g2/a1/nn|Koch|idx:340|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Koch|idx:340","lv","pavārs","Koch","","Kokk","Kokk","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Koch” against Latvian “pavārs”: production “Kokk” is the same verified nn lexical form “Kokk”; no correction is needed.",""
"BATCH-113","3896c43f6af7694b","3896c43f6af7694b422f7dca8d999f6b9579ea0b27b9224cb058b94a96979671","DISC-G2-A1-NN-L0007","g2/a1/nn|Kraftwagen|idx:343|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Bil","Bil","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Kraftwagen” against Latvian “automašīna”: production “Bil” is the same verified nn lexical form “Bil”; no correction is needed.",""
"BATCH-113","6610313298a8ef41","6610313298a8ef418f0fd5957d41cdfb2e84b983cda4ebd56f8b1f45bef36367","DISC-G2-A1-NN-L0013","g2/a1/nn|Lampe|idx:350|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lampe","Lampe","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Lampe” against Latvian “lampa”: production “Lampe” is the same verified nn lexical form “Lampe”; no correction is needed.",""
"BATCH-113","3d812913da381317","3d812913da38131743d4cabb8ffdae7466760be8a35b296b2087995d7659593e","DISC-G2-A1-NN-L0023","g2/a1/nn|leider|idx:367|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","leider|idx:367","lv","diemžēl","leider","","Dessverre","Dessverre","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “leider” against Latvian “diemžēl”: production “Dessverre” is the same verified nn lexical form “Dessverre”; no correction is needed.",""
"BATCH-112","00b3e10827a1751b","00b3e10827a1751b3501fb711d88c58ff867e963821f0251d055357bb7db057d","DISC-G2-A1-NN-L0016","g2/a1/nn|Mai|idx:389|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Mai|idx:389","lv","maijs","Mai","","Mai","Mai","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Mai” against Latvian “maijs”: production “Mai” is the same verified nn lexical form “Mai”; no correction is needed.",""
"BATCH-116","f589c5e004771e4f","f589c5e004771e4fcc66b26fefadb2447d8d7eb174b737f2fd9de122ae95be64","DISC-G2-A1-NN-L0019","g2/a1/nn|Mandarine|idx:393|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Mandarine|idx:393","lv","mandarīns","Mandarine","","Mandarin","Mandarin","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Mandarine” against Latvian “mandarīns”: production “Mandarin” is the same verified nn lexical form “Mandarin”; no correction is needed.",""
"BATCH-174","e711eaf952a26cd5","e711eaf952a26cd5e0d39ea97db05ee9510705d5c1376b4324b927736902901e","DISC-G2-A1-NN-L0021","g2/a1/nn|März|idx:396|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","März|idx:396","lv","marts","März","","Mars","Mars","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “März” against Latvian “marts”: production “Mars” is the same verified nn lexical form “Mars”; no correction is needed.",""
"BATCH-174","e52dcde6e73878a5","e52dcde6e73878a584c1d4e179b6a3f4b93a8e59865d2fd94eac44777f12ecdc","DISC-G2-A1-NN-L0018","g2/a1/nn|Musik|idx:422|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Musik|idx:422","lv","mūzika","Musik","","Musikk","Musikk","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Musik” against Latvian “mūzika”: production “Musikk” is the same verified nn lexical form “Musikk”; no correction is needed.",""
"BATCH-113","4498825c022dde80","4498825c022dde80d20bab052fdd1aaef3ee934f2c88988334e3ab65bc7a7952","DISC-G2-A1-NN-L0015","g2/a1/nn|nie|idx:449|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","nie|idx:449","lv","nekad","nie","","Aldri","Aldri","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “nie” against Latvian “nekad”: production “Aldri” is the same verified nn lexical form “Aldri”; no correction is needed.",""
"BATCH-113","47c7312357ae3b86","47c7312357ae3b8645200155cbf49883bc62f7290f926970d7ed806e3ae0f434","DISC-G2-A1-NN-L0018","g2/a1/nn|November|idx:453|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","November|idx:453","lv","novembris","November","","November","November","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “November” against Latvian “novembris”: production “November” is the same verified nn lexical form “November”; no correction is needed.",""
"BATCH-112","1214463285c73dfa","1214463285c73dfae11f634529bab805ae297b6c4328966cc8234b2b3c69204c","DISC-G2-A1-NN-L0019","g2/a1/nn|Null|idx:454|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Null|idx:454","lv","nulle","Null","","Null","Null","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Null” against Latvian “nulle”: production “Null” is the same verified nn lexical form “Null”; no correction is needed.",""
"BATCH-116","ff171eeb0419668f","ff171eeb0419668fe0af7e9bee0e116e8c215f8a2ade88b52a328111d5551623","DISC-G2-A1-NN-L0023","g2/a1/nn|oft|idx:461|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","oft|idx:461","lv","bieži","oft","","Ofte","Ofte","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “oft” against Latvian “bieži”: production “Ofte” is the same verified nn lexical form “Ofte”; no correction is needed.",""
"BATCH-174","caa9f1a6c43fd794","caa9f1a6c43fd79458803a2e99eab9ae088253cd7c8b8fffe0c1b9a7af7f5119","DISC-G2-A1-NN-L0002","g2/a1/nn|Reis|idx:496|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Reis|idx:496","lv","rīsi","Reis","","Ris","Ris","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Reis” against Latvian “rīsi”: production “Ris” is the same verified nn lexical form “Ris”; no correction is needed.",""
"BATCH-112","1b58b899500b1d87","1b58b899500b1d87e34bd14a502189a5cc53f0ad57cb0e20476ec0bd645c1dd5","DISC-G2-A1-NN-L0011","g2/a1/nn|Rose|idx:502|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Rose|idx:502","lv","roze","Rose","","Rose","Rose","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Rose” against Latvian “roze”: production “Rose” is the same verified nn lexical form “Rose”; no correction is needed.",""
"BATCH-174","d9beb7f7737bd256","d9beb7f7737bd2564d450e97ecfd230f1aacdc551786f9b1ccd66e50b19a7b40","DISC-G2-A1-NN-L0014","g2/a1/nn|Salat|idx:506|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Salat|idx:506","lv","salāti","Salat","","Salat","Salat","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Salat” against Latvian “salāti”: production “Salat” is the same verified nn lexical form “Salat”; no correction is needed.",""
"BATCH-113","32423738bdbc6a51","32423738bdbc6a518624afe5dcf259aabcf454ee6787b81098f90ccbf3989e9b","DISC-G2-A1-NN-L0002","g2/a1/nn|Schokolade|idx:520|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Schokolade|idx:520","lv","šokolāde","Schokolade","","Sjokolade","Sjokolade","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Schokolade” against Latvian “šokolāde”: production “Sjokolade” is the same verified nn lexical form “Sjokolade”; no correction is needed.",""
"BATCH-174","bc4cc3d2cfd10627","bc4cc3d2cfd10627c865b6ce9ce5097a0936ade2a40fdfb15d272b1420d73bd8","DISC-G2-A1-NN-L0022","g2/a1/nn|Sekunde|idx:545|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Sekunde|idx:545","lv","sekunde","Sekunde","","Sekund","Sekund","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Sekunde” against Latvian “sekunde”: production “Sekund” is the same verified nn lexical form “Sekund”; no correction is needed.",""
"BATCH-112","29b07f7441e85c58","29b07f7441e85c5848c828dba88c09b31a5969d2a984263d50186a84f80f221d","DISC-G2-A1-NN-L0003","g2/a1/nn|siebzig|idx:555|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","siebzig|idx:555","lv","septiņdesmit","siebzig","","Sytti","Sytti","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “siebzig” against Latvian “septiņdesmit”: production “Sytti” is the same verified nn lexical form “Sytti”; no correction is needed.",""
"BATCH-113","2dd00e31416af1d2","2dd00e31416af1d257b104686c1979d0ea11f68d07888d0f2a0d6ebdafa269f5","DISC-G2-A1-NN-L0007","g2/a1/nn|Socke|idx:560|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Socke|idx:560","lv","zeķe","Socke","","Sokk","Sokk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individually reviewed nn lemma “Socke” against Latvian “zeķe”: production “Sokk” is the same verified nn lexical form “Sokk”; no correction is needed.",""
